species,Longitude,Latitude,Elevation_ft,Date,ppt_in,tmean_ F
HEMU3,-107.5813,39.8482,9977,1992-04,2.45,37.7
HEMU3,-107.5813,39.8482,9977,1992-05,3.15,44.2
HEMU3,-107.5813,39.8482,9977,1992-06,1.36,47.9
HEMU3,-107.5813,39.8482,9977,1992-07,3.03,52.1
HEMU3,-107.5813,39.8482,9977,1992-08,1.02,53.3
HEMU3,-107.5813,39.8482,9977,1992-09,1.75,46
HEMU3,-107.5813,39.8482,9977,1992-10,2.3,39.7
HEMU3,-107.5813,39.8482,9977,1992-11,5.07,18.4
HEMU3,-107.5813,39.8482,9977,1992-12,2.65,14.9
HEMU3,-107.5813,39.8482,9977,1993-01,4.65,18.7
HEMU3,-107.5813,39.8482,9977,1993-02,4.48,17.8
HEMU3,-107.5813,39.8482,9977,1993-03,4.33,26.5
HEMU3,-107.5813,39.8482,9977,1993-04,7.17,29.5
HEMU3,-107.5813,39.8482,9977,1993-05,3.72,41.3
HEMU3,-107.5813,39.8482,9977,1993-06,1.21,46.8
HEMU3,-107.5813,39.8482,9977,1993-07,0.4,52.4
HEMU3,-107.5813,39.8482,9977,1993-08,1.15,53.4
HEMU3,-107.5813,39.8482,9977,1993-09,0.9,45.1
HEMU3,-107.5813,39.8482,9977,1993-10,3.14,37.2
HEMU3,-107.5813,39.8482,9977,1993-11,3.61,19.5
HEMU3,-107.5813,39.8482,9977,1993-12,1.84,17.7
HEMU3,-107.5813,39.8482,9977,1994-01,2.9,18.7
HEMU3,-107.5813,39.8482,9977,1994-02,3.49,16.2
HEMU3,-107.5813,39.8482,9977,1994-03,2.58,27.2
HEMU3,-107.5813,39.8482,9977,1994-04,4.72,33.6
HEMU3,-107.5813,39.8482,9977,1994-05,1.28,44.2
HEMU3,-107.5813,39.8482,9977,1994-06,1.8,54.4
HEMU3,-107.5813,39.8482,9977,1994-07,0.25,56.8
HEMU3,-107.5813,39.8482,9977,1994-08,2.18,56.8
HEMU3,-107.5813,39.8482,9977,1994-09,2.73,47.4
HEMU3,-107.5813,39.8482,9977,1994-10,3.25,35.1
HEMU3,-107.5813,39.8482,9977,1994-11,4.87,21.4
HEMU3,-107.5813,39.8482,9977,1994-12,2.3,21.4
HEMU3,-107.5813,39.8482,9977,1995-01,3.59,17.1
HEMU3,-107.5813,39.8482,9977,1995-02,3.03,26.4
HEMU3,-107.5813,39.8482,9977,1995-03,4.59,26
HEMU3,-107.5813,39.8482,9977,1995-04,7.06,29.9
HEMU3,-107.5813,39.8482,9977,1995-05,9.84,36.8
HEMU3,-107.5813,39.8482,9977,1995-06,2.54,45.9
HEMU3,-107.5813,39.8482,9977,1995-07,2.68,53
HEMU3,-107.5813,39.8482,9977,1995-08,1.57,56.3
HEMU3,-107.5813,39.8482,9977,1995-09,3.33,46.9
HEMU3,-107.5813,39.8482,9977,1995-10,2.57,34.3
HEMU3,-107.5813,39.8482,9977,1995-11,4.11,27.8
HEMU3,-107.5813,39.8482,9977,1995-12,2.63,20.9
HEMU3,-107.5813,39.8482,9977,1996-01,7.09,15.3
HEMU3,-107.5813,39.8482,9977,1996-02,5.23,22.4
HEMU3,-107.5813,39.8482,9977,1996-03,3.07,24.4
HEMU3,-107.5813,39.8482,9977,1996-04,4.15,31.2
HEMU3,-107.5813,39.8482,9977,1996-05,2.45,42.9
HEMU3,-107.5813,39.8482,9977,1996-06,1.09,51.1
HEMU3,-107.5813,39.8482,9977,1996-07,1.85,56.9
HEMU3,-107.5813,39.8482,9977,1996-08,0.79,56.9
HEMU3,-107.5813,39.8482,9977,1996-09,1.96,44.2
HEMU3,-107.5813,39.8482,9977,1996-10,3.14,35.2
HEMU3,-107.5813,39.8482,9977,1996-11,4.86,25.7
HEMU3,-107.5813,39.8482,9977,1996-12,5.33,15.3
HEMU3,-107.5813,39.8482,9977,1997-01,7.27,18.1
HEMU3,-107.5813,39.8482,9977,1997-02,2.29,18
HEMU3,-107.5813,39.8482,9977,1997-03,3.05,27.4
HEMU3,-107.5813,39.8482,9977,1997-04,5.91,28.1
HEMU3,-107.5813,39.8482,9977,1997-05,4.23,41.2
HEMU3,-107.5813,39.8482,9977,1997-06,1.47,50.6
HEMU3,-107.5813,39.8482,9977,1997-07,1.26,54.5
HEMU3,-107.5813,39.8482,9977,1997-08,4.6,52.9
HEMU3,-107.5813,39.8482,9977,1997-09,5.36,47.8
HEMU3,-107.5813,39.8482,9977,1997-10,3.97,35.7
HEMU3,-107.5813,39.8482,9977,1997-11,3.09,23.1
HEMU3,-107.5813,39.8482,9977,1997-12,2.19,17.2
HEMU3,-107.5813,39.8482,9977,1998-01,4.16,19.1
HEMU3,-107.5813,39.8482,9977,1998-02,4.25,19
HEMU3,-107.5813,39.8482,9977,1998-03,4.87,23.5
HEMU3,-107.5813,39.8482,9977,1998-04,6.12,31
HEMU3,-107.5813,39.8482,9977,1998-05,1.82,42
HEMU3,-107.5813,39.8482,9977,1998-06,3.45,44.9
HEMU3,-107.5813,39.8482,9977,1998-07,2.73,57.6
HEMU3,-107.5813,39.8482,9977,1998-08,2.41,54.8
HEMU3,-107.5813,39.8482,9977,1998-09,1.02,50.7
HEMU3,-107.5813,39.8482,9977,1998-10,3.7,36.9
HEMU3,-107.5813,39.8482,9977,1998-11,2.58,26.7
HEMU3,-107.5813,39.8482,9977,1998-12,2.35,18
HEMU3,-107.5813,39.8482,9977,1999-01,5.58,19.5
HEMU3,-107.5813,39.8482,9977,1999-02,3.39,20.7
HEMU3,-107.5813,39.8482,9977,1999-03,2.03,30
HEMU3,-107.5813,39.8482,9977,1999-04,7.16,29.4
HEMU3,-107.5813,39.8482,9977,1999-05,4.35,37.6
HEMU3,-107.5813,39.8482,9977,1999-06,1.38,48.4
HEMU3,-107.5813,39.8482,9977,1999-07,2.25,56.1
HEMU3,-107.5813,39.8482,9977,1999-08,2.43,53.2
HEMU3,-107.5813,39.8482,9977,1999-09,1.31,43.9
HEMU3,-107.5813,39.8482,9977,1999-10,0.97,39.1
HEMU3,-107.5813,39.8482,9977,1999-11,1.18,32.6
HEMU3,-107.5813,39.8482,9977,1999-12,3.75,19
HEMU3,-107.5813,39.8482,9977,2000-01,4.63,19.5
HEMU3,-107.5813,39.8482,9977,2000-02,3.95,24.3
HEMU3,-107.5813,39.8482,9977,2000-03,5.26,26.1
HEMU3,-107.5813,39.8482,9977,2000-04,2.4,36.4
HEMU3,-107.5813,39.8482,9977,2000-05,3.57,43.7
HEMU3,-107.5813,39.8482,9977,2000-06,1.02,50.6
HEMU3,-107.5813,39.8482,9977,2000-07,0.29,58.3
HEMU3,-107.5813,39.8482,9977,2000-08,2.89,57.4
HEMU3,-107.5813,39.8482,9977,2000-09,2.3,47.7
HEMU3,-107.5813,39.8482,9977,2000-10,1.07,38.2
HEMU3,-107.5813,39.8482,9977,2000-11,3.63,17
HEMU3,-107.5813,39.8482,9977,2000-12,3.38,18.3
HEMU3,-107.5813,39.8482,9977,2001-01,1.87,17.9
HEMU3,-107.5813,39.8482,9977,2001-02,2.94,20.3
HEMU3,-107.5813,39.8482,9977,2001-03,3.84,27
HEMU3,-107.5813,39.8482,9977,2001-04,5.91,34.6
HEMU3,-107.5813,39.8482,9977,2001-05,2.79,42.7
HEMU3,-107.5813,39.8482,9977,2001-06,0.42,51.7
HEMU3,-107.5813,39.8482,9977,2001-07,1.71,58.1
HEMU3,-107.5813,39.8482,9977,2001-08,2.31,55.5
HEMU3,-107.5813,39.8482,9977,2001-09,1.07,49.5
HEMU3,-107.5813,39.8482,9977,2001-10,1.92,38
HEMU3,-107.5813,39.8482,9977,2001-11,2.68,29.2
HEMU3,-107.5813,39.8482,9977,2001-12,2.8,16.2
HEMU3,-107.5813,39.8482,9977,2002-01,2.25,15.5
HEMU3,-107.5813,39.8482,9977,2002-02,3.01,16
HEMU3,-107.5813,39.8482,9977,2002-03,3.18,21.8
HEMU3,-107.5813,39.8482,9977,2002-04,2.61,36.6
HEMU3,-107.5813,39.8482,9977,2002-05,0.54,41.4
HEMU3,-107.5813,39.8482,9977,2002-06,0.32,54.5
HEMU3,-107.5813,39.8482,9977,2002-07,0.65,60.5
HEMU3,-107.5813,39.8482,9977,2002-08,0.79,56.6
HEMU3,-107.5813,39.8482,9977,2002-09,1.68,47.7
HEMU3,-107.5813,39.8482,9977,2002-10,2.89,35.5
HEMU3,-107.5813,39.8482,9977,2002-11,5.06,23.6
HEMU3,-107.5813,39.8482,9977,2002-12,1.98,19.5
HEMU3,-107.5813,39.8482,9977,2003-01,1.99,24.8
HEMU3,-107.5813,39.8482,9977,2003-02,4.08,18.7
HEMU3,-107.5813,39.8482,9977,2003-03,4.33,25.9
HEMU3,-107.5813,39.8482,9977,2003-04,5.86,34.4
HEMU3,-107.5813,39.8482,9977,2003-05,4.77,42.2
HEMU3,-107.5813,39.8482,9977,2003-06,1.13,49.2
HEMU3,-107.5813,39.8482,9977,2003-07,0.28,62.3
HEMU3,-107.5813,39.8482,9977,2003-08,2.16,57.7
HEMU3,-107.5813,39.8482,9977,2003-09,2.43,46.2
HEMU3,-107.5813,39.8482,9977,2003-10,0.28,43.5
HEMU3,-107.5813,39.8482,9977,2003-11,5.55,23.8
HEMU3,-107.5813,39.8482,9977,2003-12,3.72,21.6
HEMU3,-107.5813,39.8482,9977,2004-01,2.28,20.3
HEMU3,-107.5813,39.8482,9977,2004-02,3.58,19.1
HEMU3,-107.5813,39.8482,9977,2004-03,2.42,31.7
HEMU3,-107.5813,39.8482,9977,2004-04,5.23,36.5
HEMU3,-107.5813,39.8482,9977,2004-05,2.05,42.6
HEMU3,-107.5813,39.8482,9977,2004-06,0.97,50.1
HEMU3,-107.5813,39.8482,9977,2004-07,1.22,55.1
HEMU3,-107.5813,39.8482,9977,2004-08,1.79,53
HEMU3,-107.5813,39.8482,9977,2004-09,3.73,45.8
HEMU3,-107.5813,39.8482,9977,2004-10,3.36,36.2
HEMU3,-107.5813,39.8482,9977,2004-11,3.51,27.3
HEMU3,-107.5813,39.8482,9977,2004-12,2.09,20.8
HEMU3,-107.5813,39.8482,9977,2005-01,3.96,25
,,,,,,
HEMU3,-106.6249,40.7514,9432,1991-01,5.18,14.5
HEMU3,-106.6249,40.7514,9432,1991-02,5.16,22.3
HEMU3,-106.6249,40.7514,9432,1991-03,7.35,22.6
HEMU3,-106.6249,40.7514,9432,1991-04,5.01,29.5
HEMU3,-106.6249,40.7514,9432,1991-05,3.56,40.8
HEMU3,-106.6249,40.7514,9432,1991-06,2.44,50.2
HEMU3,-106.6249,40.7514,9432,1991-07,1.94,54.5
HEMU3,-106.6249,40.7514,9432,1991-08,1.75,55.7
HEMU3,-106.6249,40.7514,9432,1991-09,3.15,47.6
HEMU3,-106.6249,40.7514,9432,1991-10,1.61,37.2
HEMU3,-106.6249,40.7514,9432,1991-11,8.9,20
HEMU3,-106.6249,40.7514,9432,1991-12,2.51,17.9
HEMU3,-106.6249,40.7514,9432,1992-01,3.24,15.9
HEMU3,-106.6249,40.7514,9432,1992-02,6.23,21.8
HEMU3,-106.6249,40.7514,9432,1992-03,3.84,28.2
HEMU3,-106.6249,40.7514,9432,1992-04,3.14,36.8
HEMU3,-106.6249,40.7514,9432,1992-05,4.33,44.5
HEMU3,-106.6249,40.7514,9432,1992-06,2.35,47.9
HEMU3,-106.6249,40.7514,9432,1992-07,2.88,51.7
HEMU3,-106.6249,40.7514,9432,1992-08,3.21,54.2
HEMU3,-106.6249,40.7514,9432,1992-09,2.32,46.4
HEMU3,-106.6249,40.7514,9432,1992-10,2.93,39.2
HEMU3,-106.6249,40.7514,9432,1992-11,7.04,18.3
HEMU3,-106.6249,40.7514,9432,1992-12,6.71,14.5
HEMU3,-106.6249,40.7514,9432,1993-01,7.42,17.6
HEMU3,-106.6249,40.7514,9432,1993-02,7.85,17.5
HEMU3,-106.6249,40.7514,9432,1993-03,5.79,25.2
HEMU3,-106.6249,40.7514,9432,1993-04,6.76,28.5
HEMU3,-106.6249,40.7514,9432,1993-05,3.22,40.8
HEMU3,-106.6249,40.7514,9432,1993-06,6.01,46.8
HEMU3,-106.6249,40.7514,9432,1993-07,0.79,51.6
HEMU3,-106.6249,40.7514,9432,1993-08,2.4,53.1
HEMU3,-106.6249,40.7514,9432,1993-09,2.89,44.5
HEMU3,-106.6249,40.7514,9432,1993-10,6.99,35.2
HEMU3,-106.6249,40.7514,9432,1993-11,5.67,20.3
HEMU3,-106.6249,40.7514,9432,1993-12,4.64,18.6
HEMU3,-106.6249,40.7514,9432,1994-01,5.66,17.9
HEMU3,-106.6249,40.7514,9432,1994-02,6.59,16.3
HEMU3,-106.6249,40.7514,9432,1994-03,2.97,26.2
HEMU3,-106.6249,40.7514,9432,1994-04,4.89,33.2
HEMU3,-106.6249,40.7514,9432,1994-05,1.65,43.4
HEMU3,-106.6249,40.7514,9432,1994-06,3.01,52.5
HEMU3,-106.6249,40.7514,9432,1994-07,1.06,54.7
HEMU3,-106.6249,40.7514,9432,1994-08,2.49,56.8
HEMU3,-106.6249,40.7514,9432,1994-09,1.73,48.6
HEMU3,-106.6249,40.7514,9432,1994-10,4.98,35.5
HEMU3,-106.6249,40.7514,9432,1994-11,6.14,21
HEMU3,-106.6249,40.7514,9432,1994-12,5.5,19.2
HEMU3,-106.6249,40.7514,9432,1995-01,7.63,15.9
HEMU3,-106.6249,40.7514,9432,1995-02,5.96,24.3
HEMU3,-106.6249,40.7514,9432,1995-03,5.23,25.2
HEMU3,-106.6249,40.7514,9432,1995-04,5.87,29.7
HEMU3,-106.6249,40.7514,9432,1995-05,12.75,36.6
HEMU3,-106.6249,40.7514,9432,1995-06,2.93,46.4
HEMU3,-106.6249,40.7514,9432,1995-07,1.57,52.9
HEMU3,-106.6249,40.7514,9432,1995-08,1.43,57.5
HEMU3,-106.6249,40.7514,9432,1995-09,3.39,47.6
HEMU3,-106.6249,40.7514,9432,1995-10,4.13,32.8
HEMU3,-106.6249,40.7514,9432,1995-11,10.08,27.2
HEMU3,-106.6249,40.7514,9432,1995-12,4.64,19.1
HEMU3,-106.6249,40.7514,9432,1996-01,12.53,14.3
HEMU3,-106.6249,40.7514,9432,1996-02,7.23,18.3
HEMU3,-106.6249,40.7514,9432,1996-03,5.12,23
HEMU3,-106.6249,40.7514,9432,1996-04,5.04,30.5
HEMU3,-106.6249,40.7514,9432,1996-05,3.74,41.7
HEMU3,-106.6249,40.7514,9432,1996-06,1.95,49.9
HEMU3,-106.6249,40.7514,9432,1996-07,1.19,56
HEMU3,-106.6249,40.7514,9432,1996-08,0.91,55.2
HEMU3,-106.6249,40.7514,9432,1996-09,3.24,44
HEMU3,-106.6249,40.7514,9432,1996-10,6.55,35
HEMU3,-106.6249,40.7514,9432,1996-11,6.89,25.5
HEMU3,-106.6249,40.7514,9432,1996-12,14.15,15.3
HEMU3,-106.6249,40.7514,9432,1997-01,11.21,16.3
HEMU3,-106.6249,40.7514,9432,1997-02,3.46,16
HEMU3,-106.6249,40.7514,9432,1997-03,3,26.6
HEMU3,-106.6249,40.7514,9432,1997-04,6.63,26.9
HEMU3,-106.6249,40.7514,9432,1997-05,5.63,39.8
HEMU3,-106.6249,40.7514,9432,1997-06,2.49,50.3
HEMU3,-106.6249,40.7514,9432,1997-07,0.96,53.5
HEMU3,-106.6249,40.7514,9432,1997-08,4.97,54.1
HEMU3,-106.6249,40.7514,9432,1997-09,7.97,49.5
HEMU3,-106.6249,40.7514,9432,1997-10,6.07,35.6
HEMU3,-106.6249,40.7514,9432,1997-11,4.56,22.1
HEMU3,-106.6249,40.7514,9432,1997-12,3.57,16
HEMU3,-106.6249,40.7514,9432,1998-01,9.85,19.1
HEMU3,-106.6249,40.7514,9432,1998-02,6.13,18.9
HEMU3,-106.6249,40.7514,9432,1998-03,5,23.4
HEMU3,-106.6249,40.7514,9432,1998-04,4.66,30.4
HEMU3,-106.6249,40.7514,9432,1998-05,2.8,41.6
HEMU3,-106.6249,40.7514,9432,1998-06,7.26,44.7
HEMU3,-106.6249,40.7514,9432,1998-07,1.72,57.3
HEMU3,-106.6249,40.7514,9432,1998-08,4.7,55.2
HEMU3,-106.6249,40.7514,9432,1998-09,1.09,51.7
HEMU3,-106.6249,40.7514,9432,1998-10,7.18,36.1
HEMU3,-106.6249,40.7514,9432,1998-11,5,27.2
HEMU3,-106.6249,40.7514,9432,1998-12,4.01,15.8
HEMU3,-106.6249,40.7514,9432,1999-01,9.49,19.3
HEMU3,-106.6249,40.7514,9432,1999-02,6.55,19.8
HEMU3,-106.6249,40.7514,9432,1999-03,3.09,28.3
HEMU3,-106.6249,40.7514,9432,1999-04,6.54,30.2
HEMU3,-106.6249,40.7514,9432,1999-05,4.44,37.7
HEMU3,-106.6249,40.7514,9432,1999-06,3.94,48.7
HEMU3,-106.6249,40.7514,9432,1999-07,2.13,56.1
HEMU3,-106.6249,40.7514,9432,1999-08,1.59,55.4
HEMU3,-106.6249,40.7514,9432,1999-09,1.34,44.6
HEMU3,-106.6249,40.7514,9432,1999-10,1.09,37.3
HEMU3,-106.6249,40.7514,9432,1999-11,2.92,32.1
HEMU3,-106.6249,40.7514,9432,1999-12,6.38,17.2
HEMU3,-106.6249,40.7514,9432,2000-01,8.98,19.2
HEMU3,-106.6249,40.7514,9432,2000-02,10.35,23.4
HEMU3,-106.6249,40.7514,9432,2000-03,4.95,26
HEMU3,-106.6249,40.7514,9432,2000-04,3.95,35.8
HEMU3,-106.6249,40.7514,9432,2000-05,4.3,42.7
HEMU3,-106.6249,40.7514,9432,2000-06,1.39,49.6
HEMU3,-106.6249,40.7514,9432,2000-07,0.66,57.3
HEMU3,-106.6249,40.7514,9432,2000-08,3.7,58.4
HEMU3,-106.6249,40.7514,9432,2000-09,4.3,47.8
HEMU3,-106.6249,40.7514,9432,2000-10,1.27,37.5
HEMU3,-106.6249,40.7514,9432,2000-11,6.73,15.7
HEMU3,-106.6249,40.7514,9432,2000-12,8.17,15.8
HEMU3,-106.6249,40.7514,9432,2001-01,2.83,16
HEMU3,-106.6249,40.7514,9432,2001-02,5.98,19.2
HEMU3,-106.6249,40.7514,9432,2001-03,4.12,26.2
HEMU3,-106.6249,40.7514,9432,2001-04,5.01,34.3
HEMU3,-106.6249,40.7514,9432,2001-05,2.06,41.8
HEMU3,-106.6249,40.7514,9432,2001-06,0.64,50.2
HEMU3,-106.6249,40.7514,9432,2001-07,1.28,58.7
HEMU3,-106.6249,40.7514,9432,2001-08,1.69,57.2
HEMU3,-106.6249,40.7514,9432,2001-09,1.63,49.8
HEMU3,-106.6249,40.7514,9432,2001-10,3.07,36.6
HEMU3,-106.6249,40.7514,9432,2001-11,4.78,29.1
HEMU3,-106.6249,40.7514,9432,2001-12,6.82,15.6
HEMU3,-106.6249,40.7514,9432,2002-01,4,14.3
HEMU3,-106.6249,40.7514,9432,2002-02,4.33,14.1
HEMU3,-106.6249,40.7514,9432,2002-03,4.14,21.2
HEMU3,-106.6249,40.7514,9432,2002-04,2.85,36.2
HEMU3,-106.6249,40.7514,9432,2002-05,1.16,40.3
HEMU3,-106.6249,40.7514,9432,2002-06,1.35,52.7
HEMU3,-106.6249,40.7514,9432,2002-07,1.67,59
HEMU3,-106.6249,40.7514,9432,2002-08,1.21,55.4
HEMU3,-106.6249,40.7514,9432,2002-09,2.77,47.6
HEMU3,-106.6249,40.7514,9432,2002-10,4.86,34.4
HEMU3,-106.6249,40.7514,9432,2002-11,6.06,21.9
HEMU3,-106.6249,40.7514,9432,2002-12,4.26,18.2
HEMU3,-106.6249,40.7514,9432,2003-01,4.66,23.3
HEMU3,-106.6249,40.7514,9432,2003-02,6.84,15.6
HEMU3,-106.6249,40.7514,9432,2003-03,6.76,24.3
HEMU3,-106.6249,40.7514,9432,2003-04,5.14,33.6
HEMU3,-106.6249,40.7514,9432,2003-05,4.1,40.9
HEMU3,-106.6249,40.7514,9432,2003-06,4.17,46.9
HEMU3,-106.6249,40.7514,9432,2003-07,0.42,60.8
HEMU3,-106.6249,40.7514,9432,2003-08,2.66,58.2
HEMU3,-106.6249,40.7514,9432,2003-09,2.33,46.1
HEMU3,-106.6249,40.7514,9432,2003-10,1.67,41.7
HEMU3,-106.6249,40.7514,9432,2003-11,11.65,20.7
HEMU3,-106.6249,40.7514,9432,2003-12,6.07,19.5
HEMU3,-106.6249,40.7514,9432,2004-01,3.87,17.5
HEMU3,-106.6249,40.7514,9432,2004-02,3.55,16.7
HEMU3,-106.6249,40.7514,9432,2004-03,3.66,29.7
HEMU3,-106.6249,40.7514,9432,2004-04,4.64,34.9
HEMU3,-106.6249,40.7514,9432,2004-05,1.57,41.5
HEMU3,-106.6249,40.7514,9432,2004-06,6.07,48.9
HEMU3,-106.6249,40.7514,9432,2004-07,2.45,54.7
HEMU3,-106.6249,40.7514,9432,2004-08,2.79,52.8
HEMU3,-106.6249,40.7514,9432,2004-09,5.65,46
HEMU3,-106.6249,40.7514,9432,2004-10,5.16,36.8
HEMU3,-106.6249,40.7514,9432,2004-11,3.85,24.7
HEMU3,-106.6249,40.7514,9432,2004-12,6.13,17.9
HEMU3,-106.6249,40.7514,9432,2005-01,6.06,22.8
,,,,,,
HEMU3,-106.43,40.31,9327,1991-01,2.16,15.4
HEMU3,-106.43,40.31,9327,1991-02,1.54,22.9
HEMU3,-106.43,40.31,9327,1991-03,3.78,23.8
HEMU3,-106.43,40.31,9327,1991-04,2.56,30.5
HEMU3,-106.43,40.31,9327,1991-05,2.29,42.8
HEMU3,-106.43,40.31,9327,1991-06,1.52,52.7
HEMU3,-106.43,40.31,9327,1991-07,1.76,56.7
HEMU3,-106.43,40.31,9327,1991-08,1.89,56.7
HEMU3,-106.43,40.31,9327,1991-09,1.02,49.4
HEMU3,-106.43,40.31,9327,1991-10,1,38.8
HEMU3,-106.43,40.31,9327,1991-11,3.08,21
HEMU3,-106.43,40.31,9327,1991-12,0.83,18
HEMU3,-106.43,40.31,9327,1992-01,1.67,16.3
HEMU3,-106.43,40.31,9327,1992-02,1.76,21.8
HEMU3,-106.43,40.31,9327,1992-03,2.14,29
HEMU3,-106.43,40.31,9327,1992-04,2.02,37.9
HEMU3,-106.43,40.31,9327,1992-05,2.84,45.6
HEMU3,-106.43,40.31,9327,1992-06,1.31,49.4
HEMU3,-106.43,40.31,9327,1992-07,2.12,54.4
HEMU3,-106.43,40.31,9327,1992-08,1.41,55
HEMU3,-106.43,40.31,9327,1992-09,0.92,48
HEMU3,-106.43,40.31,9327,1992-10,1.24,41.5
HEMU3,-106.43,40.31,9327,1992-11,2.97,19.6
HEMU3,-106.43,40.31,9327,1992-12,2.06,15.9
HEMU3,-106.43,40.31,9327,1993-01,2.89,17.6
HEMU3,-106.43,40.31,9327,1993-02,3.7,18.8
HEMU3,-106.43,40.31,9327,1993-03,2.77,26.4
HEMU3,-106.43,40.31,9327,1993-04,3.71,30
HEMU3,-106.43,40.31,9327,1993-05,1.61,42.6
HEMU3,-106.43,40.31,9327,1993-06,2.15,48.6
HEMU3,-106.43,40.31,9327,1993-07,0.72,53.3
HEMU3,-106.43,40.31,9327,1993-08,1.74,54.8
HEMU3,-106.43,40.31,9327,1993-09,1.72,46.8
HEMU3,-106.43,40.31,9327,1993-10,2.59,36.6
HEMU3,-106.43,40.31,9327,1993-11,2.23,20.7
HEMU3,-106.43,40.31,9327,1993-12,1.7,17.9
HEMU3,-106.43,40.31,9327,1994-01,1.53,17.2
HEMU3,-106.43,40.31,9327,1994-02,2.22,17.8
HEMU3,-106.43,40.31,9327,1994-03,1.55,27
HEMU3,-106.43,40.31,9327,1994-04,2.69,33.8
HEMU3,-106.43,40.31,9327,1994-05,0.98,45.2
HEMU3,-106.43,40.31,9327,1994-06,1.03,54.9
HEMU3,-106.43,40.31,9327,1994-07,0.81,56.7
HEMU3,-106.43,40.31,9327,1994-08,1.81,58.1
HEMU3,-106.43,40.31,9327,1994-09,0.78,49.2
HEMU3,-106.43,40.31,9327,1994-10,1.55,37.8
HEMU3,-106.43,40.31,9327,1994-11,2.22,22.5
HEMU3,-106.43,40.31,9327,1994-12,1.36,19.9
HEMU3,-106.43,40.31,9327,1995-01,2.28,15.8
HEMU3,-106.43,40.31,9327,1995-02,2.24,26
HEMU3,-106.43,40.31,9327,1995-03,2.1,27
HEMU3,-106.43,40.31,9327,1995-04,3.68,31.3
HEMU3,-106.43,40.31,9327,1995-05,6.49,37.6
HEMU3,-106.43,40.31,9327,1995-06,2.07,49.3
HEMU3,-106.43,40.31,9327,1995-07,1.81,54.8
HEMU3,-106.43,40.31,9327,1995-08,0.7,59.1
HEMU3,-106.43,40.31,9327,1995-09,2.06,48.9
HEMU3,-106.43,40.31,9327,1995-10,2.16,34.8
HEMU3,-106.43,40.31,9327,1995-11,3.83,28.5
HEMU3,-106.43,40.31,9327,1995-12,1.71,19.5
HEMU3,-106.43,40.31,9327,1996-01,4.99,15.2
HEMU3,-106.43,40.31,9327,1996-02,3.6,19.9
HEMU3,-106.43,40.31,9327,1996-03,2.04,24.7
HEMU3,-106.43,40.31,9327,1996-04,2.17,32.1
HEMU3,-106.43,40.31,9327,1996-05,1.72,44.8
HEMU3,-106.43,40.31,9327,1996-06,1.31,52.5
HEMU3,-106.43,40.31,9327,1996-07,1.18,59.1
HEMU3,-106.43,40.31,9327,1996-08,0.59,57.2
HEMU3,-106.43,40.31,9327,1996-09,2.17,46.2
HEMU3,-106.43,40.31,9327,1996-10,2.34,37.1
HEMU3,-106.43,40.31,9327,1996-11,2.75,26.6
HEMU3,-106.43,40.31,9327,1996-12,4.16,16.1
HEMU3,-106.43,40.31,9327,1997-01,4.58,16.6
HEMU3,-106.43,40.31,9327,1997-02,1.17,16.8
HEMU3,-106.43,40.31,9327,1997-03,1.25,28.2
HEMU3,-106.43,40.31,9327,1997-04,4.47,28.6
HEMU3,-106.43,40.31,9327,1997-05,3.51,41.8
HEMU3,-106.43,40.31,9327,1997-06,1.34,52.4
HEMU3,-106.43,40.31,9327,1997-07,0.97,56.3
HEMU3,-106.43,40.31,9327,1997-08,3.1,55.4
HEMU3,-106.43,40.31,9327,1997-09,4.97,50.6
HEMU3,-106.43,40.31,9327,1997-10,2.56,38
HEMU3,-106.43,40.31,9327,1997-11,1.97,23.5
HEMU3,-106.43,40.31,9327,1997-12,1.19,16.4
HEMU3,-106.43,40.31,9327,1998-01,3.16,19.9
HEMU3,-106.43,40.31,9327,1998-02,2.12,20.4
HEMU3,-106.43,40.31,9327,1998-03,1.79,24.6
HEMU3,-106.43,40.31,9327,1998-04,2.09,31.7
HEMU3,-106.43,40.31,9327,1998-05,1.09,43.8
HEMU3,-106.43,40.31,9327,1998-06,2.49,47.5
HEMU3,-106.43,40.31,9327,1998-07,1.65,59.7
HEMU3,-106.43,40.31,9327,1998-08,1.62,57.1
HEMU3,-106.43,40.31,9327,1998-09,0.93,53.8
HEMU3,-106.43,40.31,9327,1998-10,2.8,38.4
HEMU3,-106.43,40.31,9327,1998-11,1.75,27.9
HEMU3,-106.43,40.31,9327,1998-12,1.71,16.8
HEMU3,-106.43,40.31,9327,1999-01,3.25,19.5
HEMU3,-106.43,40.31,9327,1999-02,2.15,21.5
HEMU3,-106.43,40.31,9327,1999-03,1.26,29.6
HEMU3,-106.43,40.31,9327,1999-04,3.7,30.9
HEMU3,-106.43,40.31,9327,1999-05,2.54,39.7
HEMU3,-106.43,40.31,9327,1999-06,1.78,50.3
HEMU3,-106.43,40.31,9327,1999-07,1.86,58.1
HEMU3,-106.43,40.31,9327,1999-08,1.55,56.4
HEMU3,-106.43,40.31,9327,1999-09,1.16,46.5
HEMU3,-106.43,40.31,9327,1999-10,0.52,39.7
HEMU3,-106.43,40.31,9327,1999-11,1.13,32.2
HEMU3,-106.43,40.31,9327,1999-12,2.3,17.6
