species,Longitude,Latitude,Elevation_ft,Date,ppt_in,tmean_F
ACLE9,-107.4176,39.7944,11260,2009-02,4.33,17.6
ACLE9,-107.4176,39.7944,11260,2009-03,3.65,22.3
ACLE9,-107.4176,39.7944,11260,2009-04,4.41,25.2
ACLE9,-107.4176,39.7944,11260,2009-05,2.94,37.6
ACLE9,-107.4176,39.7944,11260,2009-06,3.25,42
ACLE9,-107.4176,39.7944,11260,2009-07,1.94,51.9
ACLE9,-107.4176,39.7944,11260,2009-08,0.64,49.7
ACLE9,-107.4176,39.7944,11260,2009-09,1.3,44.4
ACLE9,-107.4176,39.7944,11260,2009-10,3.69,26.1
ACLE9,-107.4176,39.7944,11260,2009-11,2.27,25.9
ACLE9,-107.4176,39.7944,11260,2009-12,5.78,8.9
ACLE9,-107.4176,39.7944,11260,2010-01,3.55,15.7
ACLE9,-107.4176,39.7944,11260,2010-02,3.47,12
ACLE9,-107.4176,39.7944,11260,2010-03,2.34,21
ACLE9,-107.4176,39.7944,11260,2010-04,5.7,26.1
ACLE9,-107.4176,39.7944,11260,2010-05,3.84,31.5
ACLE9,-107.4176,39.7944,11260,2010-06,1.02,46.6
ACLE9,-107.4176,39.7944,11260,2010-07,1.74,52.7
ACLE9,-107.4176,39.7944,11260,2010-08,3.48,50
ACLE9,-107.4176,39.7944,11260,2010-09,1.15,46.1
ACLE9,-107.4176,39.7944,11260,2010-10,4.39,34.3
ACLE9,-107.4176,39.7944,11260,2010-11,5.82,19.2
ACLE9,-107.4176,39.7944,11260,2010-12,8.47,18.9
ACLE9,-107.4176,39.7944,11260,2011-01,3.56,11.3
ACLE9,-107.4176,39.7944,11260,2011-02,5.7,11.9
ACLE9,-107.4176,39.7944,11260,2011-03,6.35,22
ACLE9,-107.4176,39.7944,11260,2011-04,7.51,24.5
ACLE9,-107.4176,39.7944,11260,2011-05,5.04,31.5
ACLE9,-107.4176,39.7944,11260,2011-06,1.12,44.2
ACLE9,-107.4176,39.7944,11260,2011-07,2.33,52.2
ACLE9,-107.4176,39.7944,11260,2011-08,1.87,52.8
ACLE9,-107.4176,39.7944,11260,2011-09,2.28,43.7
ACLE9,-107.4176,39.7944,11260,2011-10,4.14,31.8
ACLE9,-107.4176,39.7944,11260,2011-11,4.2,20.8
ACLE9,-107.4176,39.7944,11260,2011-12,0.84,15.3
ACLE9,-107.4176,39.7944,11260,2012-01,3.55,16.4
ACLE9,-107.4176,39.7944,11260,2012-02,4.39,13.2
ACLE9,-107.4176,39.7944,11260,2012-03,1.52,26.5
ACLE9,-107.4176,39.7944,11260,2012-04,2.87,31.7
ACLE9,-107.4176,39.7944,11260,2012-05,0.99,38.5
ACLE9,-107.4176,39.7944,11260,2012-06,0.12,51.4
ACLE9,-107.4176,39.7944,11260,2012-07,3.85,54.2
ACLE9,-107.4176,39.7944,11260,2012-08,1.04,52.4
ACLE9,-107.4176,39.7944,11260,2012-09,1.1,44.9
ACLE9,-107.4176,39.7944,11260,2012-10,1.91,32.1
ACLE9,-107.4176,39.7944,11260,2012-11,2.12,27
ACLE9,-107.4176,39.7944,11260,2012-12,5.94,13.8
ACLE9,-107.4176,39.7944,11260,2013-01,3.51,12.7
ACLE9,-107.4176,39.7944,11260,2013-02,3.53,11.8
ACLE9,-107.4176,39.7944,11260,2013-03,3.28,20.7
ACLE9,-107.4176,39.7944,11260,2013-04,5.08,23.7
ACLE9,-107.4176,39.7944,11260,2013-05,3.02,36
ACLE9,-107.4176,39.7944,11260,2013-06,0.13,49
ACLE9,-107.4176,39.7944,11260,2013-07,3.35,53.7
ACLE9,-107.4176,39.7944,11260,2013-08,1.3,51.3
ACLE9,-107.4176,39.7944,11260,2013-09,5.02,44.5
ACLE9,-107.4176,39.7944,11260,2013-10,4.62,28.8
ACLE9,-107.4176,39.7944,11260,2013-11,3.72,22.9
ACLE9,-107.4176,39.7944,11260,2013-12,3.55,12.7
ACLE9,-107.4176,39.7944,11260,2014-01,4.45,14.7
ACLE9,-107.4176,39.7944,11260,2014-02,4.5,15.6
ACLE9,-107.4176,39.7944,11260,2014-03,3.85,21.8
ACLE9,-107.4176,39.7944,11260,2014-04,3.69,25.6
ACLE9,-107.4176,39.7944,11260,2014-05,3.25,35.3
ACLE9,-107.4176,39.7944,11260,2014-06,0.5,44.9
ACLE9,-107.4176,39.7944,11260,2014-07,1.3,53.5
ACLE9,-107.4176,39.7944,11260,2014-08,4.03,47.8
ACLE9,-107.4176,39.7944,11260,2014-09,3,45.4
ACLE9,-107.4176,39.7944,11260,2014-10,2.7,34.7
ACLE9,-107.4176,39.7944,11260,2014-11,4.12,21
ACLE9,-107.4176,39.7944,11260,2014-12,4.39,16.9
ACLE9,-107.4176,39.7944,11260,2015-01,1.24,19.5
ACLE9,-107.4176,39.7944,11260,2015-02,2.36,20.2
ACLE9,-107.4176,39.7944,11260,2015-03,3.68,26.7
ACLE9,-107.4176,39.7944,11260,2015-04,2.43,28.7
ACLE9,-107.4176,39.7944,11260,2015-05,7.27,33.7
ACLE9,-107.4176,39.7944,11260,2015-06,0.92,49.4
ACLE9,-107.4176,39.7944,11260,2015-07,1.56,50
ACLE9,-107.4176,39.7944,11260,2015-08,1.34,51.6
ACLE9,-107.4176,39.7944,11260,2015-09,3.23,46.3
ACLE9,-107.4176,39.7944,11260,2015-10,2.09,37
ACLE9,-107.4176,39.7944,11260,2015-11,3.83,21.2
ACLE9,-107.4176,39.7944,11260,2015-12,6.23,13.2
ACLE9,-107.4176,39.7944,11260,2016-01,4.38,14
ACLE9,-107.4176,39.7944,11260,2016-02,2.27,19.3
ACLE9,-107.4176,39.7944,11260,2016-03,3.63,22
ACLE9,-107.4176,39.7944,11260,2016-04,4.5,27.6
ACLE9,-107.4176,39.7944,11260,2016-05,3.88,34.8
ACLE9,-107.4176,39.7944,11260,2016-06,0.47,50.4
ACLE9,-107.4176,39.7944,11260,2016-07,1.56,53.4
ACLE9,-107.4176,39.7944,11260,2016-08,1.42,48.8
ACLE9,-107.4176,39.7944,11260,2016-09,1.82,44.2
ACLE9,-107.4176,39.7944,11260,2016-10,2.21,36
ACLE9,-107.4176,39.7944,11260,2016-11,2.84,27.7
ACLE9,-107.4176,39.7944,11260,2016-12,7.58,13.9
ACLE9,-107.4176,39.7944,11260,2017-01,7.89,13.4
ACLE9,-107.4176,39.7944,11260,2017-02,4.11,21.7
ACLE9,-107.4176,39.7944,11260,2017-03,2.1,28
ACLE9,-107.4176,39.7944,11260,2017-04,4.1,27.2
ACLE9,-107.4176,39.7944,11260,2017-05,2.66,34.8
ACLE9,-107.4176,39.7944,11260,2017-06,0.32,48.8
ACLE9,-107.4176,39.7944,11260,2017-07,1.6,53.7
ACLE9,-107.4176,39.7944,11260,2017-08,0.98,50.3
ACLE9,-107.4176,39.7944,11260,2017-09,2.6,44
ACLE9,-107.4176,39.7944,11260,2017-10,2.74,32
ACLE9,-107.4176,39.7944,11260,2017-11,2.16,29
ACLE9,-107.4176,39.7944,11260,2017-12,1.34,19.1
ACLE9,-107.4176,39.7944,11260,2018-01,3.73,18.7
ACLE9,-107.4176,39.7944,11260,2018-02,4.72,15.6
ACLE9,-107.4176,39.7944,11260,2018-03,3.81,21.8
ACLE9,-107.4176,39.7944,11260,2018-04,3.79,28.4
ACLE9,-107.4176,39.7944,11260,2018-05,0.93,40.3
ACLE9,-107.4176,39.7944,11260,2018-06,0.32,50.3
ACLE9,-107.4176,39.7944,11260,2018-07,0.3,55.5
ACLE9,-107.4176,39.7944,11260,2018-08,2.45,51.7
ACLE9,-107.4176,39.7944,11260,2018-09,0.34,47.5
ACLE9,-107.4176,39.7944,11260,2018-10,5.17,30.7
ACLE9,-107.4176,39.7944,11260,2018-11,3.91,18.5
ACLE9,-107.4176,39.7944,11260,2018-12,3.65,13.8
ACLE9,-107.4176,39.7944,11260,2019-01,5.14,14.5
ACLE9,-107.4176,39.7944,11260,2019-02,6.34,12.3
ACLE9,-107.4176,39.7944,11260,2019-03,5.84,21.2
ACLE9,-107.4176,39.7944,11260,2019-04,3.1,29.1
ACLE9,-107.4176,39.7944,11260,2019-05,5.73,31.2
ACLE9,-107.4176,39.7944,11260,2019-06,4.21,42.6
ACLE9,-107.4176,39.7944,11260,2019-07,0.85,52.8
ACLE9,-107.4176,39.7944,11260,2019-08,1.84,53
ACLE9,-107.4176,39.7944,11260,2019-09,0.8,46.5
ACLE9,-107.4176,39.7944,11260,2019-10,2.32,26.2
ACLE9,-107.4176,39.7944,11260,2019-11,1.96,24.2
ACLE9,-107.4176,39.7944,11260,2019-12,3.73,14.9
ACLE9,-107.4176,39.7944,11260,2020-01,4.21,13.2
HEMU3,-105.41,40.11,7749,2005-02,0.47,31.5
HEMU3,-105.41,40.11,7749,2005-03,1.38,33.9
HEMU3,-105.41,40.11,7749,2005-04,4.68,40.9
HEMU3,-105.41,40.11,7749,2005-05,2.18,49.3
HEMU3,-105.41,40.11,7749,2005-06,2.74,58.3
HEMU3,-105.41,40.11,7749,2005-07,1.18,69.2
HEMU3,-105.41,40.11,7749,2005-08,2.12,63.1
HEMU3,-105.41,40.11,7749,2005-09,0.43,58.3
HEMU3,-105.41,40.11,7749,2005-10,2.31,47.5
HEMU3,-105.41,40.11,7749,2005-11,0.72,39.6
HEMU3,-105.41,40.11,7749,2005-12,0.46,28.2
HEMU3,-105.41,40.11,7749,2006-01,0.45,33.4
HEMU3,-105.41,40.11,7749,2006-02,0.7,27.6
HEMU3,-105.41,40.11,7749,2006-03,2.07,33.2
HEMU3,-105.41,40.11,7749,2006-04,1.04,44.7
HEMU3,-105.41,40.11,7749,2006-05,1.52,52.4
HEMU3,-105.41,40.11,7749,2006-06,0.74,63.8
HEMU3,-105.41,40.11,7749,2006-07,4.19,67.6
HEMU3,-105.41,40.11,7749,2006-08,1.7,64.2
HEMU3,-105.41,40.11,7749,2006-09,1.12,51.5
HEMU3,-105.41,40.11,7749,2006-10,3.24,44.2
HEMU3,-105.41,40.11,7749,2006-11,0.92,38.4
HEMU3,-105.41,40.11,7749,2006-12,3.6,30.6
HEMU3,-105.41,40.11,7749,2007-01,1.63,25.9
HEMU3,-105.41,40.11,7749,2007-02,0.82,30.7
HEMU3,-105.41,40.11,7749,2007-03,2.41,39.5
HEMU3,-105.41,40.11,7749,2007-04,2.44,39.8
HEMU3,-105.41,40.11,7749,2007-05,2.43,50.7
HEMU3,-105.41,40.11,7749,2007-06,0.55,60.9
HEMU3,-105.41,40.11,7749,2007-07,2.26,68.3
HEMU3,-105.41,40.11,7749,2007-08,2.3,66.7
HEMU3,-105.41,40.11,7749,2007-09,1.79,57.8
HEMU3,-105.41,40.11,7749,2007-10,1.36,47.9
HEMU3,-105.41,40.11,7749,2007-11,0.52,39.5
HEMU3,-105.41,40.11,7749,2007-12,1.93,25.9
HEMU3,-105.41,40.11,7749,2008-01,0.42,25.3
HEMU3,-105.41,40.11,7749,2008-02,0.98,28.9
HEMU3,-105.41,40.11,7749,2008-03,1.86,32.5
HEMU3,-105.41,40.11,7749,2008-04,1.56,38.2
HEMU3,-105.41,40.11,7749,2008-05,2.92,48
HEMU3,-105.41,40.11,7749,2008-06,2.04,58.7
HEMU3,-105.41,40.11,7749,2008-07,1.17,68.7
HEMU3,-105.41,40.11,7749,2008-08,3.75,63.9
HEMU3,-105.41,40.11,7749,2008-09,1.96,54.2
HEMU3,-105.41,40.11,7749,2008-10,0.89,46.7
HEMU3,-105.41,40.11,7749,2008-11,0.09,41.1
HEMU3,-105.41,40.11,7749,2008-12,1.14,26.7
HEMU3,-105.41,40.11,7749,2009-01,0.9,32
HEMU3,-105.41,40.11,7749,2009-02,0.27,33.9
HEMU3,-105.41,40.11,7749,2009-03,1.59,37.1
HEMU3,-105.41,40.11,7749,2009-04,6.08,38.7
HEMU3,-105.41,40.11,7749,2009-05,2.63,51
HEMU3,-105.41,40.11,7749,2009-06,2.73,56.4
HEMU3,-105.41,40.11,7749,2009-07,1.85,63.7
HEMU3,-105.41,40.11,7749,2009-08,0.7,63.1
HEMU3,-105.41,40.11,7749,2009-09,0.92,56.6
HEMU3,-105.41,40.11,7749,2009-10,2.69,37.7
HEMU3,-105.41,40.11,7749,2009-11,0.8,40.2
HEMU3,-105.41,40.11,7749,2009-12,1.25,23.7
HEMU3,-105.41,40.11,7749,2010-01,0.43,30.7
HEMU3,-105.41,40.11,7749,2010-02,1.3,24.6
HEMU3,-105.41,40.11,7749,2010-03,3.59,35.1
HEMU3,-105.41,40.11,7749,2010-04,4.1,40.2
HEMU3,-105.41,40.11,7749,2010-05,2.57,45.1
HEMU3,-105.41,40.11,7749,2010-06,3.02,59.9
HEMU3,-105.41,40.11,7749,2010-07,2.57,65.9
HEMU3,-105.41,40.11,7749,2010-08,2.19,65.3
HEMU3,-105.41,40.11,7749,2010-09,0.15,60
HEMU3,-105.41,40.11,7749,2010-10,1.26,48.3
HEMU3,-105.41,40.11,7749,2010-11,0.67,35.3
HEMU3,-105.41,40.11,7749,2010-12,0.59,33.1
HEMU3,-105.41,40.11,7749,2011-01,0.68,28.3
HEMU3,-105.41,40.11,7749,2011-02,1.48,24.3
HEMU3,-105.41,40.11,7749,2011-03,0.77,36.6
HEMU3,-105.41,40.11,7749,2011-04,3.29,39.5
HEMU3,-105.41,40.11,7749,2011-05,4.2,44.2
HEMU3,-105.41,40.11,7749,2011-06,1.29,59.4
HEMU3,-105.41,40.11,7749,2011-07,3.58,67.5
HEMU3,-105.41,40.11,7749,2011-08,0.96,68.1
HEMU3,-105.41,40.11,7749,2011-09,2.15,56.2
HEMU3,-105.41,40.11,7749,2011-10,1.98,46.8
HEMU3,-105.41,40.11,7749,2011-11,0.96,36.6
HEMU3,-105.41,40.11,7749,2011-12,2.2,28.1
HEMU3,-105.41,40.11,7749,2012-01,0.49,33.1
HEMU3,-105.41,40.11,7749,2012-02,2.15,26.6
HEMU3,-105.41,40.11,7749,2012-03,0.03,41.7
HEMU3,-105.41,40.11,7749,2012-04,1.42,46.1
HEMU3,-105.41,40.11,7749,2012-05,2.01,50.9
HEMU3,-105.41,40.11,7749,2012-06,0.32,65.8
HEMU3,-105.41,40.11,7749,2012-07,5.88,68
HEMU3,-105.41,40.11,7749,2012-08,0.82,65.8
HEMU3,-105.41,40.11,7749,2012-09,2.04,57.8
HEMU3,-105.41,40.11,7749,2012-10,1.18,44
HEMU3,-105.41,40.11,7749,2012-11,0.13,41.6
HEMU3,-105.41,40.11,7749,2012-12,0.87,29.4
HEMU3,-105.41,40.11,7749,2013-01,0.26,28.8
HEMU3,-105.41,40.11,7749,2013-02,1.41,26.7
HEMU3,-105.41,40.11,7749,2013-03,1.82,32.9
HEMU3,-105.41,40.11,7749,2013-04,4.37,35
HEMU3,-105.41,40.11,7749,2013-05,3.5,48.9
HEMU3,-105.41,40.11,7749,2013-06,0.75,61.6
HEMU3,-105.41,40.11,7749,2013-07,3.83,65.6
HEMU3,-105.41,40.11,7749,2013-08,2.38,65.7
HEMU3,-105.41,40.11,7749,2013-09,13.11,57.8
HEMU3,-105.41,40.11,7749,2013-10,1.72,41.9
HEMU3,-105.41,40.11,7749,2013-11,0.44,37.5
HEMU3,-105.41,40.11,7749,2013-12,0.71,26.5
HEMU3,-105.41,40.11,7749,2014-01,1.76,29.6
HEMU3,-105.41,40.11,7749,2014-02,1.25,26.8
HEMU3,-105.41,40.11,7749,2014-03,1.53,34.8
HEMU3,-105.41,40.11,7749,2014-04,2.01,40.3
HEMU3,-105.41,40.11,7749,2014-05,4.97,48.5
HEMU3,-105.41,40.11,7749,2014-06,0.66,58.8
HEMU3,-105.41,40.11,7749,2014-07,4.12,65.9
HEMU3,-105.41,40.11,7749,2014-08,1.51,62.3
HEMU3,-105.41,40.11,7749,2014-09,1.75,57.8
HEMU3,-105.41,40.11,7749,2014-10,1.25,49.3
HEMU3,-105.41,40.11,7749,2014-11,0.98,34.2
HEMU3,-105.41,40.11,7749,2014-12,1.28,30.6
HEMU3,-105.41,40.11,7749,2015-01,0.47,32.4
HEMU3,-105.41,40.11,7749,2015-02,3.25,31.1
HEMU3,-105.41,40.11,7749,2015-03,0.99,38.6
HEMU3,-105.41,40.11,7749,2015-04,4.95,41.6
HEMU3,-105.41,40.11,7749,2015-05,6.85,45.3
HEMU3,-105.41,40.11,7749,2015-06,2.35,62.1
HEMU3,-105.41,40.11,7749,2015-07,3.54,63.8
HEMU3,-105.41,40.11,7749,2015-08,1.07,65.7
HEMU3,-105.41,40.11,7749,2015-09,0.34,61.3
HEMU3,-105.41,40.11,7749,2015-10,2.65,50.2
HEMU3,-105.41,40.11,7749,2015-11,1.66,35.8
HEMU3,-105.41,40.11,7749,2015-12,1.11,29.2
HEMU3,-105.41,40.11,7749,2016-01,0.31,30.6
HEMU3,-105.41,40.11,7749,2016-02,1.78,34.8
HEMU3,-105.41,40.11,7749,2016-03,3.9,35.5
HEMU3,-105.41,40.11,7749,2016-04,3.71,40.7
HEMU3,-105.41,40.11,7749,2016-05,2.38,46.5
HEMU3,-105.41,40.11,7749,2016-06,1.31,63.8
HEMU3,-105.41,40.11,7749,2016-07,0.9,67.9
HEMU3,-105.41,40.11,7749,2016-08,2.1,62.9
HEMU3,-105.41,40.11,7749,2016-09,0.47,57.5
HEMU3,-105.41,40.11,7749,2016-10,0.51,50.9
HEMU3,-105.41,40.11,7749,2016-11,0.54,42.4
HEMU3,-105.41,40.11,7749,2016-12,1.2,27.1
HEMU3,-105.41,40.11,7749,2017-01,1.96,26.9
HEMU3,-105.41,40.11,7749,2017-02,1,36
HEMU3,-105.41,40.11,7749,2017-03,1.71,41.3
HEMU3,-105.41,40.11,7749,2017-04,3.23,40.8
HEMU3,-105.41,40.11,7749,2017-05,6.57,47.8
HEMU3,-105.41,40.11,7749,2017-06,0.56,61.3
HEMU3,-105.41,40.11,7749,2017-07,2.15,67
HEMU3,-105.41,40.11,7749,2017-08,2.14,62.3
HEMU3,-105.41,40.11,7749,2017-09,2.23,56.6
HEMU3,-105.41,40.11,7749,2017-10,2.16,44.3
HEMU3,-105.41,40.11,7749,2017-11,1.01,42
HEMU3,-105.41,40.11,7749,2017-12,0.65,33.1
HEMU3,-105.41,40.11,7749,2018-01,0.57,32.6
HEMU3,-105.41,40.11,7749,2018-02,1.32,27.2
HEMU3,-105.41,40.11,7749,2018-03,1.87,35.5
HEMU3,-105.41,40.11,7749,2018-04,1.87,40.2
HEMU3,-105.41,40.11,7749,2018-05,4.1,52.4
HEMU3,-105.41,40.11,7749,2018-06,1.69,63.4
HEMU3,-105.41,40.11,7749,2018-07,2.05,66.2
HEMU3,-105.41,40.11,7749,2018-08,0.66,63.9
HEMU3,-105.41,40.11,7749,2018-09,0.42,60.9
HEMU3,-105.41,40.11,7749,2018-10,2.27,42.8
HEMU3,-105.41,40.11,7749,2018-11,1.06,33.4
HEMU3,-105.41,40.11,7749,2018-12,0.23,29.4
HEMU3,-105.41,40.11,7749,2019-01,1.5,29.9
HEMU3,-105.41,40.11,7749,2019-02,0.48,26.9
HEMU3,-105.41,40.11,7749,2019-03,3.42,32.2
HEMU3,-105.41,40.11,7749,2019-04,1.93,42.1
HEMU3,-105.41,40.11,7749,2019-05,4.14,43.2
HEMU3,-105.41,40.11,7749,2019-06,2.81,57.1
HEMU3,-105.41,40.11,7749,2019-07,2.15,67.1
HEMU3,-105.41,40.11,7749,2019-08,1.57,65.7
HEMU3,-105.41,40.11,7749,2019-09,1.16,60.6
HEMU3,-105.41,40.11,7749,2019-10,1.95,38.4
HEMU3,-105.41,40.11,7749,2019-11,1.74,35.8
HEMU3,-105.41,40.11,7749,2019-12,0.47,32.2
HEMU3,-105.41,40.11,7749,2020-01,0.13,31.1
HEMU3,-105.04,38.96,8278,2005-02,0.07,27.2
HEMU3,-105.04,38.96,8278,2005-03,1.94,30.4
HEMU3,-105.04,38.96,8278,2005-04,3.86,38.2
HEMU3,-105.04,38.96,8278,2005-05,0.88,47.8
HEMU3,-105.04,38.96,8278,2005-06,1.94,55.5
HEMU3,-105.04,38.96,8278,2005-07,0.91,63.2
HEMU3,-105.04,38.96,8278,2005-08,3.73,58.9
HEMU3,-105.04,38.96,8278,2005-09,0.67,54.8
HEMU3,-105.04,38.96,8278,2005-10,1.1,44.1
HEMU3,-105.04,38.96,8278,2005-11,0.3,33.5
HEMU3,-105.04,38.96,8278,2005-12,0.65,21.7
HEMU3,-105.04,38.96,8278,2006-01,0.36,26.2
HEMU3,-105.04,38.96,8278,2006-02,0.39,23.5
HEMU3,-105.04,38.96,8278,2006-03,1.24,30.8
HEMU3,-105.04,38.96,8278,2006-04,0.39,41.9
HEMU3,-105.04,38.96,8278,2006-05,0.72,49.1
HEMU3,-105.04,38.96,8278,2006-06,1.54,59.6
HEMU3,-105.04,38.96,8278,2006-07,6.33,62.5
HEMU3,-105.04,38.96,8278,2006-08,5.03,59.2
HEMU3,-105.04,38.96,8278,2006-09,3.03,47.6
HEMU3,-105.04,38.96,8278,2006-10,3.33,41.5
HEMU3,-105.04,38.96,8278,2006-11,0.54,33.6
HEMU3,-105.04,38.96,8278,2006-12,3.04,23.2
HEMU3,-105.04,38.96,8278,2007-01,1.06,17.2
HEMU3,-105.04,38.96,8278,2007-02,0.65,25.3
HEMU3,-105.04,38.96,8278,2007-03,0.96,35
HEMU3,-105.04,38.96,8278,2007-04,2.99,36.6
HEMU3,-105.04,38.96,8278,2007-05,3.65,46.6
HEMU3,-105.04,38.96,8278,2007-06,1.13,56.2
HEMU3,-105.04,38.96,8278,2007-07,2.87,62.1
HEMU3,-105.04,38.96,8278,2007-08,4.13,62.4
HEMU3,-105.04,38.96,8278,2007-09,0.68,55
HEMU3,-105.04,38.96,8278,2007-10,0.98,44.6
HEMU3,-105.04,38.96,8278,2007-11,0.18,34.6
HEMU3,-105.04,38.96,8278,2007-12,0.85,20.1
HEMU3,-105.04,38.96,8278,2008-01,1.08,17
HEMU3,-105.04,38.96,8278,2008-02,0.51,22.9
HEMU3,-105.04,38.96,8278,2008-03,1.68,28.4
HEMU3,-105.04,38.96,8278,2008-04,1.37,34.5
HEMU3,-105.04,38.96,8278,2008-05,1.12,45
HEMU3,-105.04,38.96,8278,2008-06,0.76,55.2
HEMU3,-105.04,38.96,8278,2008-07,0.89,62.5
HEMU3,-105.04,38.96,8278,2008-08,4.4,59.5
HEMU3,-105.04,38.96,8278,2008-09,1.58,51.8
HEMU3,-105.04,38.96,8278,2008-10,0.81,43.2
HEMU3,-105.04,38.96,8278,2008-11,0.47,34.8
HEMU3,-105.04,38.96,8278,2008-12,1.14,22.7
HEMU3,-105.04,38.96,8278,2009-01,0.66,25.2
HEMU3,-105.04,38.96,8278,2009-02,0.34,28.4
HEMU3,-105.04,38.96,8278,2009-03,1.03,33.2
HEMU3,-105.04,38.96,8278,2009-04,3.78,35.8
HEMU3,-105.04,38.96,8278,2009-05,2.85,48.8
HEMU3,-105.04,38.96,8278,2009-06,3.66,54.3
HEMU3,-105.04,38.96,8278,2009-07,4.47,60.4
HEMU3,-105.04,38.96,8278,2009-08,1.71,58.4
HEMU3,-105.04,38.96,8278,2009-09,3.04,51.1
HEMU3,-105.04,38.96,8278,2009-10,2.59,36.5
HEMU3,-105.04,38.96,8278,2009-11,0.84,34.4
HEMU3,-105.04,38.96,8278,2009-12,0.6,17.1
HEMU3,-105.04,38.96,8278,2010-01,0.19,23
HEMU3,-105.04,38.96,8278,2010-02,1.17,19.4
HEMU3,-105.04,38.96,8278,2010-03,2.17,29.9
HEMU3,-105.04,38.96,8278,2010-04,2.64,39.1
HEMU3,-105.04,38.96,8278,2010-05,1.09,45.4
HEMU3,-105.04,38.96,8278,2010-06,0.86,57.7
HEMU3,-105.04,38.96,8278,2010-07,4.1,61.1
HEMU3,-105.04,38.96,8278,2010-08,3.78,59.7
HEMU3,-105.04,38.96,8278,2010-09,0.13,55.4
HEMU3,-105.04,38.96,8278,2010-10,0.69,44
HEMU3,-105.04,38.96,8278,2010-11,0.44,30.4
HEMU3,-105.04,38.96,8278,2010-12,0.24,29.2
HEMU3,-105.04,38.96,8278,2011-01,0.56,21.8
HEMU3,-105.04,38.96,8278,2011-02,0.91,20.1
HEMU3,-105.04,38.96,8278,2011-03,0.34,34.9
HEMU3,-105.04,38.96,8278,2011-04,1.99,38.9
HEMU3,-105.04,38.96,8278,2011-05,1.41,43.2
HEMU3,-105.04,38.96,8278,2011-06,0.65,57.9
HEMU3,-105.04,38.96,8278,2011-07,4.12,63.9
HEMU3,-105.04,38.96,8278,2011-08,3.37,62.6
HEMU3,-105.04,38.96,8278,2011-09,3.35,52.5
HEMU3,-105.04,38.96,8278,2011-10,1.93,42.1
HEMU3,-105.04,38.96,8278,2011-11,0.31,31.4
HEMU3,-105.04,38.96,8278,2011-12,0.99,20.8
HEMU3,-105.04,38.96,8278,2012-01,0.15,26.3
HEMU3,-105.04,38.96,8278,2012-02,0.99,21.8
HEMU3,-105.04,38.96,8278,2012-03,0.09,36.2
HEMU3,-105.04,38.96,8278,2012-04,2.55,42.9
HEMU3,-105.04,38.96,8278,2012-05,1.3,48.3
HEMU3,-105.04,38.96,8278,2012-06,0.41,61
HEMU3,-105.04,38.96,8278,2012-07,4.63,63.2
HEMU3,-105.04,38.96,8278,2012-08,0.86,60.7
HEMU3,-105.04,38.96,8278,2012-09,2.21,52.7
HEMU3,-105.04,38.96,8278,2012-10,0.42,41.7
HEMU3,-105.04,38.96,8278,2012-11,0.03,36.1
HEMU3,-105.04,38.96,8278,2012-12,0.22,23.4
HEMU3,-105.04,38.96,8278,2013-01,0.11,20.5
HEMU3,-105.04,38.96,8278,2013-02,1.54,21.7
HEMU3,-105.04,38.96,8278,2013-03,0.46,29.2
HEMU3,-105.04,38.96,8278,2013-04,0.66,34
HEMU3,-105.04,38.96,8278,2013-05,1.85,45
HEMU3,-105.04,38.96,8278,2013-06,1.2,58.5
HEMU3,-105.04,38.96,8278,2013-07,3.24,60.9
HEMU3,-105.04,38.96,8278,2013-08,3.78,60.5
HEMU3,-105.04,38.96,8278,2013-09,7.2,55.7
HEMU3,-105.04,38.96,8278,2013-10,0.29,40.4
HEMU3,-105.04,38.96,8278,2013-11,0.25,32.2
HEMU3,-105.04,38.96,8278,2013-12,0.43,22.2
HEMU3,-105.04,38.96,8278,2014-01,0.72,23.2
HEMU3,-105.04,38.96,8278,2014-02,0.85,24.6
HEMU3,-105.04,38.96,8278,2014-03,1.28,32.1
HEMU3,-105.04,38.96,8278,2014-04,1.65,37.3
HEMU3,-105.04,38.96,8278,2014-05,2.1,45
HEMU3,-105.04,38.96,8278,2014-06,0.75,56.9
HEMU3,-105.04,38.96,8278,2014-07,5.35,62.2
HEMU3,-105.04,38.96,8278,2014-08,2.22,58.6
HEMU3,-105.04,38.96,8278,2014-09,1.02,54.9
HEMU3,-105.04,38.96,8278,2014-10,2.52,44.9
HEMU3,-105.04,38.96,8278,2014-11,0.29,30.6
HEMU3,-105.04,38.96,8278,2014-12,0.81,24.6
HEMU3,-105.04,38.96,8278,2015-01,0.89,25.8
HEMU3,-105.04,38.96,8278,2015-02,1.9,27.2
HEMU3,-105.04,38.96,8278,2015-03,1.11,34.3
HEMU3,-105.04,38.96,8278,2015-04,2.6,39.5
HEMU3,-105.04,38.96,8278,2015-05,8.28,44
HEMU3,-105.04,38.96,8278,2015-06,2.58,59.1
HEMU3,-105.04,38.96,8278,2015-07,3.22,60.7
HEMU3,-105.04,38.96,8278,2015-08,1.88,61.3
HEMU3,-105.04,38.96,8278,2015-09,0.73,57.6
HEMU3,-105.04,38.96,8278,2015-10,1.53,47.4
HEMU3,-105.04,38.96,8278,2015-11,1.68,31.1
HEMU3,-105.04,38.96,8278,2015-12,0.62,22
HEMU3,-105.04,38.96,8278,2016-01,0.5,21.3
