PRISM Time Series Data
Locations: 57
"Climate variables: ppt,tmin,tmean,tmax"
Spatial resolution: 800m
Period: 2023-01-01 - 2023-12-31
Dataset: AN91d
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: Off
Time series generated: 2026-Apr-21
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Name,Longitude,Latitude,Elevation (ft),Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F)
POSE,-105.4820,42.2583,7628,2023-10-03,0.13,40.4,53.5,66.7
POSE,-105.4820,42.2583,7628,2023-10-04,0.01,34.0,40.3,46.6
POSE,-105.4820,42.2583,7628,2023-10-05,0.00,32.1,41.2,50.3
POSE,-105.4820,42.2583,7628,2023-10-06,0.00,33.8,42.9,52.0
POSE,-105.4820,42.2583,7628,2023-10-07,0.00,31.4,40.3,49.1
POSE,-105.4820,42.2583,7628,2023-10-08,0.00,32.2,47.2,62.3
POSE,-105.4820,42.2583,7628,2023-10-09,0.00,40.7,53.0,65.3
POSE,-105.4820,42.2583,7628,2023-10-10,0.00,40.1,52.7,65.3
POSE,-105.4820,42.2583,7628,2023-10-11,0.00,40.9,53.4,65.9
POSE,-105.4820,42.2583,7628,2023-10-12,0.48,36.3,45.7,55.2
POSE,-105.4820,42.2583,7628,2023-10-13,1.15,25.9,31.3,36.7
POSE,-105.4820,42.2583,7628,2023-10-14,0.09,22.5,28.5,34.6
POSE,-105.4820,42.2583,7628,2023-10-15,0.07,22.3,31.9,41.4
POSE,-105.4820,42.2583,7628,2023-10-16,0.00,29.1,39.9,50.7
POSE,-105.4820,42.2583,7628,2023-10-17,0.06,35.4,47.6,59.8
POSE,-105.4820,42.2583,7628,2023-10-18,0.06,35.5,48.9,62.2
POSE,-105.4820,42.2583,7628,2023-10-19,0.00,35.3,45.3,55.3
POSE,-105.4820,42.2583,7628,2023-10-20,0.00,42.4,52.7,62.9
POSE,-105.4820,42.2583,7628,2023-10-21,0.00,41.8,53.5,65.1
POSE,-105.4820,42.2583,7628,2023-10-22,0.00,40.9,51.8,62.8
POSE,-105.4820,42.2583,7628,2023-10-23,0.00,41.0,50.4,59.9
POSE,-105.4820,42.2583,7628,2023-10-24,0.00,39.0,49.2,59.4
POSE,-105.4820,42.2583,7628,2023-10-25,0.00,33.9,43.9,53.9
POSE,-105.4820,42.2583,7628,2023-10-26,0.00,32.6,45.5,58.5
POSE,-105.4820,42.2583,7628,2023-10-27,0.00,17.8,27.3,36.8
POSE,-105.4820,42.2583,7628,2023-10-28,0.00,15.6,25.9,36.2
POSE,-105.4820,42.2583,7628,2023-10-29,0.00,10.0,13.9,17.8
POSE,-105.4820,42.2583,7628,2023-10-30,0.00,7.0,13.5,19.9
POSE,-105.4820,42.2583,7628,2023-10-31,0.00,12.8,22.9,32.9
POSE,-105.4820,42.2583,7628,2023-11-01,0.00,18.6,29.8,41.0
POSE,-105.4820,42.2583,7628,2023-11-02,0.00,28.5,37.5,46.5
POSE,-105.4820,42.2583,7628,2023-11-03,0.06,27.1,37.8,48.5
POSE,-105.4820,42.2583,7628,2023-11-04,0.00,36.1,41.4,46.7
POSE,-105.4820,42.2583,7628,2023-11-05,0.00,32.2,41.7,51.3
POSE,-105.4820,42.2583,7628,2023-11-06,0.00,41.7,47.8,53.9
POSE,-105.4820,42.2583,7628,2023-11-07,0.00,37.3,43.4,49.5
POSE,-105.4820,42.2583,7628,2023-11-08,0.00,30.3,35.8,41.3
POSE,-105.4820,42.2583,7628,2023-11-09,0.00,23.6,28.1,32.5
POSE,-105.4820,42.2583,7628,2023-11-10,0.00,20.4,26.7,32.9
POSE,-105.4820,42.2583,7628,2023-11-11,0.00,22.9,30.6,38.3
POSE,-105.4820,42.2583,7628,2023-11-12,0.00,25.8,32.9,39.9
POSE,-105.4820,42.2583,7628,2023-11-13,0.00,29.2,37.3,45.4
POSE,-105.4820,42.2583,7628,2023-11-14,0.00,36.0,44.8,53.6
POSE,-105.4820,42.2583,7628,2023-11-15,0.00,34.5,41.8,49.0
POSE,-105.4820,42.2583,7628,2023-11-16,0.00,34.5,41.8,49.2
POSE,-105.4820,42.2583,7628,2023-11-17,0.00,30.2,37.1,44.0
POSE,-105.4820,42.2583,7628,2023-11-18,0.00,30.0,37.0,44.0
POSE,-105.4820,42.2583,7628,2023-11-19,0.00,32.8,39.7,46.6
POSE,-105.4820,42.2583,7628,2023-11-20,0.00,29.5,35.6,41.6
POSE,-105.4820,42.2583,7628,2023-11-21,0.07,18.6,25.4,32.1
POSE,-105.4820,42.2583,7628,2023-11-22,0.06,20.6,30.4,40.3
POSE,-105.4820,42.2583,7628,2023-11-23,0.00,26.0,35.8,45.6
POSE,-105.4820,42.2583,7628,2023-11-24,0.12,7.7,17.9,28.1
POSE,-105.4820,42.2583,7628,2023-11-25,0.04,2.8,6.1,9.4
POSE,-105.4820,42.2583,7628,2023-11-26,0.06,4.6,11.4,18.2
POSE,-105.4820,42.2583,7628,2023-11-27,0.00,9.8,15.9,22.1
POSE,-105.4820,42.2583,7628,2023-11-28,0.00,10.4,17.6,24.8
POSE,-105.4820,42.2583,7628,2023-11-29,0.06,21.0,27.8,34.6
POSE,-105.4820,42.2583,7628,2023-11-30,0.00,21.1,28.4,35.8
POSE,-105.4820,42.2583,7628,2023-12-01,0.00,16.6,21.4,26.3
POSE,-105.4820,42.2583,7628,2023-12-02,0.00,14.6,19.9,25.3
POSE,-105.4820,42.2583,7628,2023-12-03,0.07,14.3,19.2,24.0
POSE,-105.4820,42.2583,7628,2023-12-04,0.15,16.7,23.5,30.4
POSE,-105.4820,42.2583,7628,2023-12-05,0.00,27.1,31.9,36.8
POSE,-105.4820,42.2583,7628,2023-12-06,0.00,30.4,36.5,42.7
POSE,-105.4820,42.2583,7628,2023-12-07,0.00,35.4,40.7,46.0
POSE,-105.4820,42.2583,7628,2023-12-08,0.00,21.9,30.6,39.2
POSE,-105.4820,42.2583,7628,2023-12-09,0.00,14.4,21.4,28.5
POSE,-105.4820,42.2583,7628,2023-12-10,0.00,12.5,18.2,23.9
POSE,-105.4820,42.2583,7628,2023-12-11,0.00,15.1,21.8,28.5
POSE,-105.4820,42.2583,7628,2023-12-12,0.08,18.1,25.5,32.9
POSE,-105.4820,42.2583,7628,2023-12-13,0.00,17.9,24.2,30.5
POSE,-105.4820,42.2583,7628,2023-12-14,0.00,16.9,26.8,36.7
POSE,-105.4820,42.2583,7628,2023-12-15,0.00,20.4,28.4,36.4
POSE,-105.4820,42.2583,7628,2023-12-16,0.00,20.1,27.7,35.3
POSE,-105.4820,42.2583,7628,2023-12-17,0.00,22.6,31.7,40.7
POSE,-105.4820,42.2583,7628,2023-12-18,0.00,23.8,31.8,39.8
POSE,-105.4820,42.2583,7628,2023-12-19,0.07,24.2,33.9,43.7
POSE,-105.4820,42.2583,7628,2023-12-20,0.00,31.4,37.9,44.4
POSE,-105.4820,42.2583,7628,2023-12-21,0.00,31.1,37.5,43.9
POSE,-105.4820,42.2583,7628,2023-12-22,0.00,28.1,35.2,42.3
POSE,-105.4820,42.2583,7628,2023-12-23,0.00,26.9,33.2,39.5
POSE,-105.4820,42.2583,7628,2023-12-24,0.01,14.9,26.3,37.7
POSE,-105.4820,42.2583,7628,2023-12-25,0.00,3.3,9.3,15.3
POSE,-105.4820,42.2583,7628,2023-12-26,0.00,-0.3,7.9,16.1
POSE,-105.4820,42.2583,7628,2023-12-27,0.24,13.0,18.4,23.8
POSE,-105.4820,42.2583,7628,2023-12-28,0.00,13.7,22.0,30.3
POSE,-105.4820,42.2583,7628,2023-12-29,0.00,12.6,22.4,32.1
POSE,-105.4820,42.2583,7628,2023-12-30,0.00,17.4,25.9,34.5
POSE,-105.4820,42.2583,7628,2023-12-31,0.00,22.7,31.0,39.4

HEPU3,-105.5262,40.6962,7175,2023-01-01,0.04,27.9,34.8,41.7
HEPU3,-105.5262,40.6962,7175,2023-01-02,0.08,24.1,31.2,38.2
HEPU3,-105.5262,40.6962,7175,2023-01-03,0.03,15.9,20.3,24.7
HEPU3,-105.5262,40.6962,7175,2023-01-04,0.00,10.3,19.1,28.0
HEPU3,-105.5262,40.6962,7175,2023-01-05,0.00,16.3,22.8,29.2
HEPU3,-105.5262,40.6962,7175,2023-01-06,0.00,18.2,28.0,37.8
HEPU3,-105.5262,40.6962,7175,2023-01-07,0.00,27.3,33.9,40.4
HEPU3,-105.5262,40.6962,7175,2023-01-08,0.00,23.8,31.6,39.4
HEPU3,-105.5262,40.6962,7175,2023-01-09,0.00,26.2,35.8,45.4
HEPU3,-105.5262,40.6962,7175,2023-01-10,0.00,31.7,38.4,45.2
HEPU3,-105.5262,40.6962,7175,2023-01-11,0.08,28.7,37.8,46.9
HEPU3,-105.5262,40.6962,7175,2023-01-12,0.04,22.4,29.5,36.6
HEPU3,-105.5262,40.6962,7175,2023-01-13,0.00,24.2,32.6,41.0
HEPU3,-105.5262,40.6962,7175,2023-01-14,0.00,32.1,41.3,50.5
HEPU3,-105.5262,40.6962,7175,2023-01-15,0.00,30.3,40.6,50.9
HEPU3,-105.5262,40.6962,7175,2023-01-16,0.02,24.7,33.1,41.5
HEPU3,-105.5262,40.6962,7175,2023-01-17,0.00,17.4,28.4,39.5
HEPU3,-105.5262,40.6962,7175,2023-01-18,0.39,16.1,25.3,34.5
HEPU3,-105.5262,40.6962,7175,2023-01-19,0.03,14.9,22.3,29.6
HEPU3,-105.5262,40.6962,7175,2023-01-20,0.00,13.0,22.8,32.6
HEPU3,-105.5262,40.6962,7175,2023-01-21,0.00,5.7,16.6,27.5
HEPU3,-105.5262,40.6962,7175,2023-01-22,0.00,13.5,21.2,28.8
HEPU3,-105.5262,40.6962,7175,2023-01-23,0.03,16.4,25.4,34.5
HEPU3,-105.5262,40.6962,7175,2023-01-24,0.01,10.9,20.7,30.6
HEPU3,-105.5262,40.6962,7175,2023-01-25,0.00,14.5,22.1,29.7
HEPU3,-105.5262,40.6962,7175,2023-01-26,0.00,15.3,20.1,24.9
HEPU3,-105.5262,40.6962,7175,2023-01-27,0.00,18.9,25.1,31.4
HEPU3,-105.5262,40.6962,7175,2023-01-28,0.00,20.9,28.0,35.1
HEPU3,-105.5262,40.6962,7175,2023-01-29,0.09,0.4,13.6,26.7
HEPU3,-105.5262,40.6962,7175,2023-01-30,0.14,-9.0,-2.3,4.3
HEPU3,-105.5262,40.6962,7175,2023-01-31,0.02,-8.4,0.6,9.5
HEPU3,-105.5262,40.6962,7175,2023-02-01,0.00,-3.9,10.5,25.0
HEPU3,-105.5262,40.6962,7175,2023-02-02,0.00,15.0,25.1,35.3
HEPU3,-105.5262,40.6962,7175,2023-02-03,0.00,20.3,29.4,38.5
HEPU3,-105.5262,40.6962,7175,2023-02-04,0.00,27.6,37.5,47.3
HEPU3,-105.5262,40.6962,7175,2023-02-05,0.00,29.8,36.5,43.2
HEPU3,-105.5262,40.6962,7175,2023-02-06,0.00,25.4,35.5,45.7
HEPU3,-105.5262,40.6962,7175,2023-02-07,0.00,16.3,24.4,32.6
HEPU3,-105.5262,40.6962,7175,2023-02-08,0.00,15.0,28.3,41.5
HEPU3,-105.5262,40.6962,7175,2023-02-09,0.02,17.0,27.3,37.6
HEPU3,-105.5262,40.6962,7175,2023-02-10,0.00,3.6,15.1,26.7
HEPU3,-105.5262,40.6962,7175,2023-02-11,0.00,7.8,26.8,45.8
HEPU3,-105.5262,40.6962,7175,2023-02-12,0.00,24.6,39.6,54.5
HEPU3,-105.5262,40.6962,7175,2023-02-13,0.00,22.9,34.6,46.3
HEPU3,-105.5262,40.6962,7175,2023-02-14,0.00,25.6,37.8,50.1
HEPU3,-105.5262,40.6962,7175,2023-02-15,0.07,10.1,22.8,35.4
HEPU3,-105.5262,40.6962,7175,2023-02-16,0.03,2.4,8.0,13.7
HEPU3,-105.5262,40.6962,7175,2023-02-17,0.00,4.6,16.3,28.1
HEPU3,-105.5262,40.6962,7175,2023-02-18,0.00,17.5,31.6,45.6
HEPU3,-105.5262,40.6962,7175,2023-02-19,0.00,24.8,34.1,43.3
HEPU3,-105.5262,40.6962,7175,2023-02-20,0.00,29.1,32.4,35.8
HEPU3,-105.5262,40.6962,7175,2023-02-21,0.00,29.2,36.3,43.4
HEPU3,-105.5262,40.6962,7175,2023-02-22,0.18,7.9,28.5,49.2
HEPU3,-105.5262,40.6962,7175,2023-02-23,0.12,-13.9,-0.8,12.2
HEPU3,-105.5262,40.6962,7175,2023-02-24,0.00,-6.4,4.8,16.0
HEPU3,-105.5262,40.6962,7175,2023-02-25,0.00,2.3,18.4,34.5
HEPU3,-105.5262,40.6962,7175,2023-02-26,0.00,24.0,35.7,47.5
HEPU3,-105.5262,40.6962,7175,2023-02-27,0.00,26.8,38.1,49.3
HEPU3,-105.5262,40.6962,7175,2023-02-28,0.00,25.0,31.4,37.9
HEPU3,-105.5262,40.6962,7175,2023-03-01,0.00,13.5,23.3,33.0
HEPU3,-105.5262,40.6962,7175,2023-03-02,0.05,12.4,20.6,28.8
HEPU3,-105.5262,40.6962,7175,2023-03-03,0.00,16.0,27.0,38.0
HEPU3,-105.5262,40.6962,7175,2023-03-04,0.00,16.6,26.8,37.0
HEPU3,-105.5262,40.6962,7175,2023-03-05,0.02,18.3,26.7,35.0
HEPU3,-105.5262,40.6962,7175,2023-03-06,0.03,13.1,25.8,38.5
HEPU3,-105.5262,40.6962,7175,2023-03-07,0.00,13.5,24.7,36.0
HEPU3,-105.5262,40.6962,7175,2023-03-08,0.00,18.6,24.3,30.0
HEPU3,-105.5262,40.6962,7175,2023-03-09,0.03,20.4,25.5,30.5
HEPU3,-105.5262,40.6962,7175,2023-03-10,0.00,18.9,29.8,40.7
HEPU3,-105.5262,40.6962,7175,2023-03-11,0.04,25.8,35.6,45.5
HEPU3,-105.5262,40.6962,7175,2023-03-12,0.00,17.2,30.1,42.9
HEPU3,-105.5262,40.6962,7175,2023-03-13,0.00,16.2,25.8,35.5
HEPU3,-105.5262,40.6962,7175,2023-03-14,0.00,21.9,33.4,44.8
HEPU3,-105.5262,40.6962,7175,2023-03-15,0.00,31.7,41.4,51.2
HEPU3,-105.5262,40.6962,7175,2023-03-16,0.00,24.8,39.4,54.0
HEPU3,-105.5262,40.6962,7175,2023-03-17,0.00,9.4,21.0,32.7
HEPU3,-105.5262,40.6962,7175,2023-03-18,0.00,9.3,21.4,33.5
HEPU3,-105.5262,40.6962,7175,2023-03-19,0.00,8.5,23.3,38.1
HEPU3,-105.5262,40.6962,7175,2023-03-20,0.00,18.6,31.1,43.6
HEPU3,-105.5262,40.6962,7175,2023-03-21,0.04,25.9,35.3,44.7
HEPU3,-105.5262,40.6962,7175,2023-03-22,0.07,24.3,33.4,42.6
HEPU3,-105.5262,40.6962,7175,2023-03-23,0.29,22.4,28.1,33.7
HEPU3,-105.5262,40.6962,7175,2023-03-24,0.00,21.2,31.1,41.1
HEPU3,-105.5262,40.6962,7175,2023-03-25,0.07,18.5,29.7,40.9
HEPU3,-105.5262,40.6962,7175,2023-03-26,0.00,13.7,20.9,28.2
HEPU3,-105.5262,40.6962,7175,2023-03-27,0.15,12.0,21.5,30.9
HEPU3,-105.5262,40.6962,7175,2023-03-28,0.00,8.3,17.6,27.0
HEPU3,-105.5262,40.6962,7175,2023-03-29,0.00,10.5,26.2,41.9
HEPU3,-105.5262,40.6962,7175,2023-03-30,0.00,23.7,35.3,46.8
HEPU3,-105.5262,40.6962,7175,2023-03-31,0.00,22.8,38.2,53.7
HEPU3,-105.5262,40.6962,7175,2023-04-01,0.00,25.3,32.0,38.7
HEPU3,-105.5262,40.6962,7175,2023-04-02,0.00,31.7,41.8,51.9
HEPU3,-105.5262,40.6962,7175,2023-04-03,0.00,30.5,42.9,55.3
HEPU3,-105.5262,40.6962,7175,2023-04-04,0.54,18.3,31.3,44.2
HEPU3,-105.5262,40.6962,7175,2023-04-05,0.09,8.4,16.1,23.8
HEPU3,-105.5262,40.6962,7175,2023-04-06,0.00,7.9,19.3,30.8
HEPU3,-105.5262,40.6962,7175,2023-04-07,0.00,14.1,28.0,41.8
HEPU3,-105.5262,40.6962,7175,2023-04-08,0.00,20.9,38.4,55.9
HEPU3,-105.5262,40.6962,7175,2023-04-09,0.00,30.1,41.9,53.7
HEPU3,-105.5262,40.6962,7175,2023-04-10,0.00,32.5,45.6,58.7
HEPU3,-105.5262,40.6962,7175,2023-04-11,0.00,31.6,49.9,68.2
HEPU3,-105.5262,40.6962,7175,2023-04-12,0.00,38.7,55.9,73.0
HEPU3,-105.5262,40.6962,7175,2023-04-13,0.00,38.3,55.2,72.2
HEPU3,-105.5262,40.6962,7175,2023-04-14,0.01,34.7,50.4,66.0
HEPU3,-105.5262,40.6962,7175,2023-04-15,0.19,22.3,29.0,35.8
HEPU3,-105.5262,40.6962,7175,2023-04-16,0.00,20.5,30.8,41.0
HEPU3,-105.5262,40.6962,7175,2023-04-17,0.00,25.4,40.1,54.8
HEPU3,-105.5262,40.6962,7175,2023-04-18,0.00,29.3,46.3,63.3
HEPU3,-105.5262,40.6962,7175,2023-04-19,0.00,31.9,48.0,64.1
HEPU3,-105.5262,40.6962,7175,2023-04-20,0.02,21.6,34.1,46.5
HEPU3,-105.5262,40.6962,7175,2023-04-21,0.00,22.6,30.3,38.1
HEPU3,-105.5262,40.6962,7175,2023-04-22,0.13,19.8,28.9,38.0
HEPU3,-105.5262,40.6962,7175,2023-04-23,0.05,16.4,24.6,32.8
HEPU3,-105.5262,40.6962,7175,2023-04-24,0.00,16.9,33.2,49.5
HEPU3,-105.5262,40.6962,7175,2023-04-25,0.04,28.4,42.5,56.6
HEPU3,-105.5262,40.6962,7175,2023-04-26,0.48,32.3,41.0,49.7
HEPU3,-105.5262,40.6962,7175,2023-04-27,0.00,33.0,43.5,54.0
HEPU3,-105.5262,40.6962,7175,2023-04-28,0.23,30.4,44.1,57.8
HEPU3,-105.5262,40.6962,7175,2023-04-29,0.00,28.4,40.9,53.5
HEPU3,-105.5262,40.6962,7175,2023-04-30,0.00,30.9,48.6,66.3
HEPU3,-105.5262,40.6962,7175,2023-05-01,0.00,29.5,45.8,62.1
HEPU3,-105.5262,40.6962,7175,2023-05-02,0.00,31.0,48.5,66.0
HEPU3,-105.5262,40.6962,7175,2023-05-03,0.00,34.3,49.3,64.3
HEPU3,-105.5262,40.6962,7175,2023-05-04,0.00,37.7,54.5,71.3
HEPU3,-105.5262,40.6962,7175,2023-05-05,0.07,35.7,49.6,63.5
HEPU3,-105.5262,40.6962,7175,2023-05-06,0.00,33.6,48.3,63.1
HEPU3,-105.5262,40.6962,7175,2023-05-07,0.00,34.7,47.6,60.6
HEPU3,-105.5262,40.6962,7175,2023-05-08,0.00,34.7,46.3,57.9
HEPU3,-105.5262,40.6962,7175,2023-05-09,0.00,33.8,48.8,63.7
HEPU3,-105.5262,40.6962,7175,2023-05-10,0.00,36.2,52.6,69.0
HEPU3,-105.5262,40.6962,7175,2023-05-11,0.19,39.5,47.0,54.6
HEPU3,-105.5262,40.6962,7175,2023-05-12,0.53,41.2,45.6,50.0
HEPU3,-105.5262,40.6962,7175,2023-05-13,0.04,41.1,47.8,54.6
HEPU3,-105.5262,40.6962,7175,2023-05-14,0.22,39.9,48.0,56.0
HEPU3,-105.5262,40.6962,7175,2023-05-15,0.55,42.1,47.9,53.8
HEPU3,-105.5262,40.6962,7175,2023-05-16,0.07,39.5,47.8,56.2
HEPU3,-105.5262,40.6962,7175,2023-05-17,0.02,40.1,55.1,70.1
HEPU3,-105.5262,40.6962,7175,2023-05-18,0.05,41.9,56.2,70.5
HEPU3,-105.5262,40.6962,7175,2023-05-19,0.51,42.7,51.3,60.0
HEPU3,-105.5262,40.6962,7175,2023-05-20,0.00,40.7,47.2,53.7
HEPU3,-105.5262,40.6962,7175,2023-05-21,0.00,37.7,51.0,64.4
HEPU3,-105.5262,40.6962,7175,2023-05-22,0.00,39.5,54.1,68.7
HEPU3,-105.5262,40.6962,7175,2023-05-23,0.00,40.6,54.8,69.0
HEPU3,-105.5262,40.6962,7175,2023-05-24,0.01,42.4,56.5,70.5
HEPU3,-105.5262,40.6962,7175,2023-05-25,0.11,41.3,53.8,66.3
HEPU3,-105.5262,40.6962,7175,2023-05-26,0.00,42.0,55.9,69.8
HEPU3,-105.5262,40.6962,7175,2023-05-27,0.02,39.5,53.2,67.0
HEPU3,-105.5262,40.6962,7175,2023-05-28,0.00,38.2,53.4,68.7
HEPU3,-105.5262,40.6962,7175,2023-05-29,0.00,39.8,54.0,68.3
HEPU3,-105.5262,40.6962,7175,2023-05-30,0.00,41.8,57.5,73.3
HEPU3,-105.5262,40.6962,7175,2023-05-31,0.00,40.9,56.9,72.8
HEPU3,-105.5262,40.6962,7175,2023-06-01,0.01,42.8,58.1,73.4
HEPU3,-105.5262,40.6962,7175,2023-06-02,0.19,45.1,55.0,65.0
HEPU3,-105.5262,40.6962,7175,2023-06-03,0.22,44.0,52.7,61.5
HEPU3,-105.5262,40.6962,7175,2023-06-04,0.48,44.6,51.2,57.9
HEPU3,-105.5262,40.6962,7175,2023-06-05,0.73,45.0,50.5,56.0
HEPU3,-105.5262,40.6962,7175,2023-06-06,0.11,40.8,51.5,62.2
HEPU3,-105.5262,40.6962,7175,2023-06-07,0.00,43.2,55.9,68.5
HEPU3,-105.5262,40.6962,7175,2023-06-08,0.24,43.7,55.8,68.0
HEPU3,-105.5262,40.6962,7175,2023-06-09,0.10,47.1,57.8,68.4
HEPU3,-105.5262,40.6962,7175,2023-06-10,0.07,43.0,57.6,72.3
HEPU3,-105.5262,40.6962,7175,2023-06-11,0.26,40.2,53.8,67.5
HEPU3,-105.5262,40.6962,7175,2023-06-12,0.14,43.4,51.5,59.7
HEPU3,-105.5262,40.6962,7175,2023-06-13,0.43,44.3,51.2,58.1
HEPU3,-105.5262,40.6962,7175,2023-06-14,0.38,41.5,50.7,60.0
HEPU3,-105.5262,40.6962,7175,2023-06-15,0.02,47.4,58.1,68.8
HEPU3,-105.5262,40.6962,7175,2023-06-16,0.41,43.5,55.3,67.1
HEPU3,-105.5262,40.6962,7175,2023-06-17,0.51,39.9,49.2,58.4
HEPU3,-105.5262,40.6962,7175,2023-06-18,0.00,43.1,54.0,64.9
HEPU3,-105.5262,40.6962,7175,2023-06-19,0.00,45.6,59.9,74.2
HEPU3,-105.5262,40.6962,7175,2023-06-20,0.00,47.5,63.8,80.1
HEPU3,-105.5262,40.6962,7175,2023-06-21,0.00,45.2,61.6,78.0
HEPU3,-105.5262,40.6962,7175,2023-06-22,0.04,48.3,61.3,74.4
HEPU3,-105.5262,40.6962,7175,2023-06-23,0.04,46.6,58.5,70.3
HEPU3,-105.5262,40.6962,7175,2023-06-24,0.00,44.9,59.8,74.6
HEPU3,-105.5262,40.6962,7175,2023-06-25,0.00,40.1,56.6,73.2
HEPU3,-105.5262,40.6962,7175,2023-06-26,0.00,41.5,56.9,72.2
HEPU3,-105.5262,40.6962,7175,2023-06-27,0.00,45.6,62.5,79.3
HEPU3,-105.5262,40.6962,7175,2023-06-28,0.00,46.0,64.2,82.5
HEPU3,-105.5262,40.6962,7175,2023-06-29,0.00,48.3,63.6,79.0
HEPU3,-105.5262,40.6962,7175,2023-06-30,0.53,44.4,59.6,74.9
HEPU3,-105.5262,40.6962,7175,2023-07-01,0.23,42.3,53.9,65.5
HEPU3,-105.5262,40.6962,7175,2023-07-02,0.20,46.0,61.3,76.7
HEPU3,-105.5262,40.6962,7175,2023-07-03,0.00,46.4,63.1,79.8
HEPU3,-105.5262,40.6962,7175,2023-07-04,0.00,50.8,67.6,84.5
HEPU3,-105.5262,40.6962,7175,2023-07-05,0.53,49.3,61.5,73.8
HEPU3,-105.5262,40.6962,7175,2023-07-06,0.15,48.4,54.4,60.4
HEPU3,-105.5262,40.6962,7175,2023-07-07,0.03,46.1,58.7,71.2
HEPU3,-105.5262,40.6962,7175,2023-07-08,0.17,47.5,58.2,68.9
HEPU3,-105.5262,40.6962,7175,2023-07-09,0.19,45.9,58.0,70.1
HEPU3,-105.5262,40.6962,7175,2023-07-10,0.00,47.0,61.6,76.1
HEPU3,-105.5262,40.6962,7175,2023-07-11,0.00,49.8,66.7,83.6
HEPU3,-105.5262,40.6962,7175,2023-07-12,0.00,52.2,69.0,85.7
HEPU3,-105.5262,40.6962,7175,2023-07-13,0.00,50.6,67.4,84.1
HEPU3,-105.5262,40.6962,7175,2023-07-14,0.00,49.2,66.9,84.6
HEPU3,-105.5262,40.6962,7175,2023-07-15,0.02,46.8,62.1,77.5
HEPU3,-105.5262,40.6962,7175,2023-07-16,0.10,47.0,62.2,77.4
HEPU3,-105.5262,40.6962,7175,2023-07-17,0.00,51.3,67.2,83.0
HEPU3,-105.5262,40.6962,7175,2023-07-18,0.00,51.6,70.2,88.8
HEPU3,-105.5262,40.6962,7175,2023-07-19,0.00,58.1,71.8,85.4
HEPU3,-105.5262,40.6962,7175,2023-07-20,0.00,54.6,66.5,78.5
HEPU3,-105.5262,40.6962,7175,2023-07-21,0.40,46.2,58.7,71.3
HEPU3,-105.5262,40.6962,7175,2023-07-22,0.03,46.4,62.2,78.0
HEPU3,-105.5262,40.6962,7175,2023-07-23,0.00,49.3,66.9,84.4
HEPU3,-105.5262,40.6962,7175,2023-07-24,0.00,54.1,71.8,89.5
HEPU3,-105.5262,40.6962,7175,2023-07-25,0.00,56.2,73.1,90.1
HEPU3,-105.5262,40.6962,7175,2023-07-26,0.00,58.5,73.2,87.8
HEPU3,-105.5262,40.6962,7175,2023-07-27,0.07,53.9,69.2,84.4
HEPU3,-105.5262,40.6962,7175,2023-07-28,0.05,53.2,69.5,85.7
HEPU3,-105.5262,40.6962,7175,2023-07-29,0.02,51.4,68.1,84.8
HEPU3,-105.5262,40.6962,7175,2023-07-30,0.00,53.1,66.3,79.4
HEPU3,-105.5262,40.6962,7175,2023-07-31,0.06,57.9,72.3,86.8
HEPU3,-105.5262,40.6962,7175,2023-08-01,0.25,56.1,69.3,82.4
HEPU3,-105.5262,40.6962,7175,2023-08-02,0.18,57.1,68.5,79.9
HEPU3,-105.5262,40.6962,7175,2023-08-03,0.55,52.8,65.1,77.4
HEPU3,-105.5262,40.6962,7175,2023-08-04,0.33,49.5,62.7,75.8
HEPU3,-105.5262,40.6962,7175,2023-08-05,0.00,47.7,63.1,78.5
HEPU3,-105.5262,40.6962,7175,2023-08-06,0.06,48.6,62.5,76.5
HEPU3,-105.5262,40.6962,7175,2023-08-07,0.07,44.9,54.9,64.8
HEPU3,-105.5262,40.6962,7175,2023-08-08,0.01,44.7,58.2,71.7
HEPU3,-105.5262,40.6962,7175,2023-08-09,0.02,46.1,60.3,74.4
HEPU3,-105.5262,40.6962,7175,2023-08-10,0.00,47.3,61.7,76.0
HEPU3,-105.5262,40.6962,7175,2023-08-11,0.01,51.5,65.7,79.8
HEPU3,-105.5262,40.6962,7175,2023-08-12,0.00,56.8,69.9,83.1
HEPU3,-105.5262,40.6962,7175,2023-08-13,0.00,56.6,67.2,77.7
HEPU3,-105.5262,40.6962,7175,2023-08-14,0.00,41.2,53.1,65.1
HEPU3,-105.5262,40.6962,7175,2023-08-15,0.00,41.1,56.7,72.2
HEPU3,-105.5262,40.6962,7175,2023-08-16,0.00,47.1,66.2,85.3
HEPU3,-105.5262,40.6962,7175,2023-08-17,0.00,50.4,69.7,88.9
HEPU3,-105.5262,40.6962,7175,2023-08-18,0.00,50.5,66.6,82.8
HEPU3,-105.5262,40.6962,7175,2023-08-19,0.00,58.1,71.0,83.9
HEPU3,-105.5262,40.6962,7175,2023-08-20,0.06,52.8,68.7,84.6
HEPU3,-105.5262,40.6962,7175,2023-08-21,0.00,50.9,65.7,80.6
HEPU3,-105.5262,40.6962,7175,2023-08-22,0.00,54.2,71.8,89.3
