ObjectID,GlobalID,Date,DateYMD,Coordinate Source,Accuracy,Accuracy of GPS Unit,GPS Datum,Latitude,Longitude,Elevation,Unit,Ranger District,Org_Code,Forest Name,Area Within District,Land owner,Location Details,CreationDate,Creator,EditDate,Editor,x,y
346,75572b3f-358b-43af-b26d-4c60a8fef9ab,########,20240829,GPS,GPS,Within 5m,WGS84,44.7161,-107.458,8360,feet,20206,20206,Bighorn National Forest,FS 26 near Tie Flume,USFS,At the junction of fs26 with fs579. Grassy and sagebrushy slope to the west of 579,########,cnhp_guest7,########,cnhp_guest7,-107.458,44.7161
347,ea6f0ccb-b5e9-4515-a0b1-6ef48321e026,########,20240829,GPS,GPS,Within 5m,WGS84,44.71637,-107.458,8357,feet,20206,20206,Bighorn National Forest,FS16 near Tie Flume,USFS,At the junction of fs16 with fs579. East of 579,########,cnhp_guest7,########,cnhp_guest7,-107.458,44.71637
348,a63800e6-96f3-4554-a094-89a855fde43b,########,20240903,GPS,GPS,Within 5m,WGS84,44.62837,-107.137,7534,feet,20206,20206,Bighorn National Forest,Bear Gulch Trailhead,USFS,West of red grade road across from Bear Gulch trailhead parking lot,########,cnhp_guest7,########,cnhp_guest7,-107.137,44.62837
349,08d67e54-74d5-4dda-9cd1-10e7b1972ce4,########,20240903,GPS,GPS,Within 5m,WGS84,44.62745,-107.144,7678,feet,20206,20206,Bighorn National Forest,Red Grade Road,USFS,About 1mi west of bear gulch east trailhead along red grade road. South side of road,########,cnhp_guest7,########,cnhp_guest7,-107.144,44.62745
350,343f18e8-0eba-43c7-a23a-1a0a0734e967,########,20240903,GPS,GPS,Within 5m,WGS84,44.60469,-107.195,7688,feet,20206,20206,Bighorn National Forest,Rapid creek off red grade road,USFS,"About half mile west along red grade road from trail 029 trailhead, south side of road by creek",########,cnhp_guest7,########,cnhp_guest7,-107.195,44.60469
351,524e1755-1ee0-466b-a697-4e9ab3352eaf,########,20240903,GPS,GPS,Within 5m,WGS84,44.61266,-107.3,8482,feet,20206,20206,Bighorn National Forest,Twin Lakes Campground,USFS,"Turn down the road towards the camp from fs26. Right at the turnoff, there is a large clearing.",########,cnhp_guest7,########,cnhp_guest7,-107.3,44.61266
352,77391fdf-7e9a-433a-ad18-7cb872016b88,########,20240903,GPS,GPS,Within 5m,WGS84,44.78919,-107.402,7996,feet,20206,20206,Bighorn National Forest,Cutler Creek,USFS,Roadside on south side of hwy14 near junction with fs16 near cutler creek. Stay roadside of the fence- across the fence is wyoming state trust land,########,cnhp_guest7,########,cnhp_guest7,-107.402,44.78919
353,57f2db40-d165-4f49-be21-a49c5ccbf43c,########,20240904,GPS,GPS,Within 5m,WGS84,44.55563,-106.942,5815,feet,20206,20206,Bighorn National Forest,Piney Creek Canyon trail,USFS,About 3/4 mile up from the trailhead in a small clearing. We will start here and work our way back towards the trailhead,########,cnhp_guest7,########,cnhp_guest7,-106.942,44.55563
354,88e9fb17-f8e4-4659-bbc8-07ebc57dd305,########,20240909,GPS,GPS,Within 5m,WGS84,44.31689,-106.95,7406,feet,20201,20201,Bighorn National Forest,Hunter Ranger Station stock trail,USFS,"Walk across the road from the driveway into the ranger station, walk up the stock trail through the gate. Right near a stock tank.",########,cnhp_guest7,########,cnhp_guest7,-106.95,44.31689
355,50f0f190-9ece-4130-95a4-26267bf7776d,########,20240909,GPS,GPS,Within 5m,WGS84,44.31851,-106.944,7279,feet,20201,20201,Bighorn National Forest,Rd 19 streambank before N fork picnic ground,USFS,Between the cattle guard and the ranger station on the right side of fs19 driving towards hunter  ranger stationfrom hwy16. Along the creek,########,cnhp_guest7,########,cnhp_guest7,-106.944,44.31851
356,a1855084-0ae7-4768-addc-59c3ec29c271,########,20240909,GPS,GPS,Within 5m,WGS84,44.32106,-106.957,7224,feet,20206,20206,Bighorn National Forest,North Clear Creek Road Stock Trail,USFS,"Off north clear creek road near Fsr 935, on the hillside sloping down to a small creek off of a stock trail just after the first cattle guard and sumemr home",########,cnhp_guest7,########,cnhp_guest7,-106.957,44.32106
357,e6c8e7e7-8260-4b0c-8fb8-5f37b2d7f14e,########,20240909,GPS,GPS,Within 5m,WGS84,44.16865,-106.897,7423,feet,20201,20201,Bighorn National Forest,Crazy Woman Canyon,USFS,About 1 mile down the road from the top of Crazy Woman Canyon. On the right side of the road driving down,########,cnhp_guest7,########,cnhp_guest7,-106.897,44.16865
358,c5b06a46-133c-48e3-bd2c-edaf2b3482b0,########,20240910,GPS,GPS,Within 5m,WGS84,44.75845,-107.718,8943,feet,20203,20203,Bighorn National Forest,Pole Creek ,USFS,"On the hillside sloping towards the creek, to the left of the creek easily accessible from the road that spurs off of 14A",########,cnhp_guest7,########,cnhp_guest7,-107.718,44.75845
359,0b68882c-e7ae-4cef-befb-8711d84c1972,########,20240910,GPS,GPS,Within 5m,WGS84,44.75853,-107.718,8979,feet,20203,20203,Bighorn National Forest,Pole Creek,USFS,"On the hillside sloping towards the creek, to the left of the creek when not facing the road, easily accessible area off of the road spurring off of road 14A",########,cnhp_guest7,########,cnhp_guest7,-107.718,44.75853
360,c77950ff-2f20-4194-8620-635802d1f44b,########,20240910,GPS,GPS,Within 5m,WGS84,44.85815,-107.912,8441,feet,20203,20203,Bighorn National Forest,Porcupine Falls TH,USFS,"Drive towards the trailhead. Before passing a log cabin/shack, there is a median between two tracks of the road. The largest Eriogonum patch is here, and a smaller patch is on the S facing hillslope across from it.",########,cnhp_guest7,########,cnhp_guest7,-107.912,44.85815
361,260f695d-9faa-4d3e-874d-33c507917fba,########,20240910,GPS,GPS,Within 5m,WGS84,44.85803,-107.912,8464,feet,20203,20203,Bighorn National Forest,Porcupine Falls Trailhead,USFS,"On either side of the road approaching the TH parking lot, near the old wooden shack on the north side of the road.",########,cnhp_guest7,########,cnhp_guest7,-107.912,44.85803
362,04011909-d765-47ae-b6e5-b407db973e1b,########,20240910,GPS,GPS,Within 5m,WGS84,44.84069,-107.836,8989,feet,20203,20203,Bighorn National Forest,FS11/14 Junction♤,USFS,"At junction of FS11 and FS14, West of FS133",########,cnhp_guest7,########,cnhp_guest7,-107.836,44.84069
363,2c37989f-a88d-440a-abd3-b252db45773a,########,20240911,GPS,GPS,Within 5m,WGS84,44.98162,-107.78,8399,feet,20203,20203,Bighorn National Forest,Crater Ridge Burn,USFS,"Drive about 2 miles from the start of rd111. On the north side of the road, walk 100 yds into a burned stand.",########,cnhp_guest7,########,cnhp_guest7,-107.78,44.98162
364,d15b4f4d-613d-4353-9053-dd64309c40d0,########,20240911,GPS,GPS,Within 5m,WGS84,44.75551,-107.557,8186,feet,20206,20206,Bighorn National Forest,Big Willow Creek,USFS,About 1 mile down fs159 in the west side of the road near sagebrush,########,cnhp_guest7,########,cnhp_guest7,-107.557,44.75551
365,06e96cfe-285c-40ff-ab41-6bc99584d68e,########,20240911,GPS,GPS,Within 5m,WGS84,44.7902,-107.396,7910,feet,20206,20206,Bighorn National Forest,Brake check area before cutler hill,USFS,On the hillside to the west of the brake check lot after steamboat point and before cutler hill,########,cnhp_guest7,########,cnhp_guest7,-107.396,44.7902
366,9abf1d2d-a36b-4742-b882-e9e2642888bd,########,20240912,GPS,GPS,Within 5m,WGS84,44.16971,-107.23,8596,feet,20201,20201,Bighorn National Forest,Lake Point Picnic Area,USFS,Park at a gate on the north side of the picnic area and walk down the road to the lake. On the lake side slope.,########,cnhp_guest7,########,cnhp_guest7,-107.23,44.16971
367,51ccbfc7-aba7-4223-b118-738d235f3579,########,20240912,GPS,GPS,Within 5m,WGS84,44.18148,-107.218,8461,feet,20201,20201,Bighorn National Forest,Meadowlark lake parking area ,USFS,"Off the parking area between lake point and lake view, in a drainage area on the opposite side of the trail head marker",########,cnhp_guest7,########,cnhp_guest7,-107.218,44.18148
368,d1f4c04d-4224-4a29-be93-7eefd6fed3aa,########,20240912,GPS,GPS,Within 5m,WGS84,44.1815,-107.218,8518,feet,20201,20201,Bighorn National Forest,Meadowlark lake parking area,USFS,"Off the parking area between lake point and lake view, in the drainage area opposite the lot from the trailhead",########,cnhp_guest7,########,cnhp_guest7,-107.218,44.1815
369,e3a1d5e0-ac13-4896-8101-29e4ddf252d3,########,20240912,GPS,GPS,Within 5m,WGS84,44.16678,-107.15,9266,feet,20201,20201,Bighorn National Forest,Off road 419,USFS,"On the rocky open hillside, .25 miles into the road",########,cnhp_guest7,########,cnhp_guest7,-107.15,44.16678
370,ee29e226-cec8-462b-809a-34b48bda9710,########,20240916,GPS,GPS,Within 5m,WGS84,44.97759,-107.887,8762,feet,20203,20203,Bighorn National Forest,FS 103,USFS,"Just South of jct of 103 with 100, East of road, up the hill from a small property on West of road",########,cnhp_guest7,########,cnhp_guest7,-107.887,44.97759
371,90b37e99-bc3e-4128-a4e8-a88378d4f005,########,20240917,GPS,GPS,Within 5m,WGS84,44.76288,-107.757,9288,feet,20203,20203,Bighorn National Forest,Beaver Creek,USFS,On the North side of Hwy14A where it crosses Beaver Creek,########,cnhp_guest7,########,cnhp_guest7,-107.757,44.76288
372,cb9ba5e9-189c-4235-9265-fbb0b7333378,########,20240917,GPS,GPS,Within 5m,WGS84,44.74848,-107.693,8655,feet,20203,20203,Bighorn National Forest,Fish Hook Creek,USFS,North of highway 14A between Whedon spring and Fish hook creek. On disturbed slope just on the other side of the fence,########,cnhp_guest7,########,cnhp_guest7,-107.693,44.74848
373,1285cb8e-0ada-42d6-aa5b-aa7c2298359e,########,20240917,GPS,GPS,Within 5m,WGS84,44.8629,-107.466,7822,feet,20206,20206,Bighorn National Forest,Freeze Out rd 201,USFS,In clearing of trees off of road 201,########,cnhp_guest7,########,cnhp_guest7,-107.466,44.8629
374,6879fa94-285d-41ba-8766-eaa7095310f0,########,20240918,GPS,GPS,Within 5m,WGS84,44.31855,-106.948,7318,feet,20201,20201,Bighorn National Forest,Off road19 near hunter ranger staion,USFS,In clearing between aspen and pines along the horse s5ock trail across from hunter ranger station ,########,cnhp_guest7,########,cnhp_guest7,-106.948,44.31855
375,6e7931e6-b668-47bd-b971-7fe437c0ce08,########,20240918,GPS,GPS,Within 5m,WGS84,44.3337,-106.947,8010,feet,20201,20201,Bighorn National Forest,Hunter mesa,USFS,Along road 390 in between the two gates,########,cnhp_guest7,########,cnhp_guest7,-106.947,44.3337
376,6b2f2051-dea9-457d-8997-b1141dbb58bf,########,20240918,GPS,GPS,Within 5m,WGS84,44.09684,-107.29,6083,feet,20201,20201,Bighorn National Forest,Ten Sleep Canyon,USFS,"About 3 miles East of forest boundary on Hwy16, mainly South of road. We will collect on South side at several car pull outson either side of the one with the Wyoming state historical marker",########,cnhp_guest7,########,cnhp_guest7,-107.29,44.09684
377,328edead-fca3-4bec-928b-7209e35b68c8,########,20240918,GPS,GPS,Within 5m,WGS84,44.31814,-106.869,6957,feet,20201,20201,Bighorn National Forest,Fields off road 403,USFS,"After the gate, on either side of the road",########,cnhp_guest7,########,cnhp_guest7,-106.869,44.31814
378,f7a6ebb2-59e1-446e-b76e-18856d883ed6,########,20240919,GPS,GPS,Within 5m,WGS84,44.9297,-107.84,9235,feet,20203,20203,Bighorn National Forest,Crater Ridge,USFS,About 500 meters down the road after turning onto 108 from 111. A small clearing on either side of the road,########,cnhp_guest7,########,cnhp_guest7,-107.84,44.9297
379,76249afd-913d-40ae-8956-8ab3fe0b1c52,########,20240923,GPS,GPS,Within 5m,WGS84,44.78966,-107.396,7904,feet,20206,20206,Bighorn National Forest,Brake check off 14,USFS,"Between steamboat point and cutler hill, all around the edges of the paved brake check area",########,cnhp_guest7,########,cnhp_guest7,-107.396,44.78966
380,b9ff4961-3341-47c5-b9d8-474f2a01fed3,########,20240923,GPS,GPS,Within 5m,WGS84,44.79383,-107.536,8071,feet,20206,20206,Bighorn National Forest,Off road 165,USFS,"In the fields on the hills off of road 165, shortly after brugess ranger station, on either side of the fence/cow grate",########,cnhp_guest7,########,cnhp_guest7,-107.536,44.79383
381,5f9e9d37-58c9-4e89-b9b4-d344b5eff9d2,########,20240923,GPS,GPS,Within 5m,WGS84,44.80965,-107.721,8907,feet,20203,20203,Bighorn National Forest,Dayton Gulch,USFS,"Off of road 15, a drainage sloping down from a large camping spot with multiple stone fire rings",########,cnhp_guest7,########,cnhp_guest7,-107.721,44.80965
382,ee3f9525-5f4e-4ab3-9454-e76a9163ebdc,########,20240923,GPS,GPS,Within 5m,WGS84,44.81811,-107.728,8871,feet,20203,20203,Bighorn National Forest,Junction of 15 and 145,USFS,"Semi open area on either side of the road where 145 starts, extending a ways down 15",########,cnhp_guest7,########,cnhp_guest7,-107.728,44.81811
383,214dfc03-4981-4cbb-be71-6de27ba78600,########,20240923,GPS,GPS,Within 5m,WGS84,44.78591,-107.477,7681,feet,20206,20206,Bighorn National Forest,Across from arrowhead lodge,USFS,"In a drainage on the east side of the road in between roads 546 and 185, in the clearing of trees",########,cnhp_guest7,########,cnhp_guest7,-107.477,44.78591
384,8af626a9-d66f-47ea-9344-09bb34b1e883,########,20240925,GPS,GPS,Within 5m,WGS84,44.86946,-107.319,4350,feet,20206,20206,Bighorn National Forest,Amsden creek,USFS,Meadow area just past the gate through until the more sloping areas,########,cnhp_guest7,########,cnhp_guest7,-107.319,44.86946
385,c1f64ede-776c-4c00-a6ba-f99ca5d271e0,########,20240930,GPS,GPS,Within 5m,WGS84,44.71972,-107.747,9891,feet,20203,20203,Bighorn National Forest,Junction of 213 and 10,USFS,"Fields surrounding this junction from the roadside into the sagebrush, continues down 10 after the junction along the road",########,cnhp_guest7,########,cnhp_guest7,-107.747,44.71972
386,f4ef4b79-e5fe-4c10-b7da-41af96b7ac99,########,20240930,GPS,GPS,Within 5m,WGS84,44.68423,-107.675,9711,feet,20203,20203,Bighorn National Forest,Road 10,USFS,"About 9 miles into the road coming from 14A, before road 207 branches off, in a clearing of trees",########,cnhp_guest7,########,cnhp_guest7,-107.675,44.68423
387,11b79b6c-7f37-4ed8-9801-fa2eb6bd24af,########,20240930,GPS,GPS,Within 5m,WGS84,44.68395,-107.675,9576,feet,20203,20203,Bighorn National Forest,FS road 10,USFS,"About 9 miles down fs road 10 from the hwy14A side. Near a small roadside stand of trees, mostly on the South side of the road.",########,cnhp_guest7,########,cnhp_guest7,-107.675,44.68395
388,ace91519-d75f-4ad1-b130-5f8f9a591378,########,20240930,GPS,GPS,Within 5m,WGS84,44.78472,-107.578,8451,feet,20206,20206,Bighorn National Forest,Road 165 ,USFS,"Around the bend, near the copse of trees where theres less sagebrush along the road",########,cnhp_guest7,########,cnhp_guest7,-107.578,44.78472
389,e7fe56da-0b3e-46d3-b287-b2fe231a1731,########,20240930,GPS,GPS,Within 5m,WGS84,44.7057,-107.494,8603,feet,20206,20206,Bighorn National Forest,FS ROAD 26,USFS,About 100 meters down the road after turning onto fs26. On a gentle slope south of the road.,########,cnhp_guest7,########,cnhp_guest7,-107.494,44.7057
390,838fc991-9512-4e9a-8710-1b4ab5ca1946,########,20240930,GPS,GPS,Within 5m,WGS84,44.70813,-107.451,8399,feet,20206,20206,Bighorn National Forest,Road 577,USFS,"Around the bend at the end of the road, open areas between trees and all along road",########,cnhp_guest7,########,cnhp_guest7,-107.451,44.70813
391,4cf5aa29-30cc-4542-bd15-9f2d3aedae97,########,20240930,GPS,GPS,Within 5m,WGS84,44.63034,-107.404,9197,feet,20206,20206,Bighorn National Forest,Road 26,USFS,"Just after the junction of 16 and 226, fields going into the drainage",########,cnhp_guest7,########,cnhp_guest7,-107.404,44.63034
392,11e79114-f6c1-42f3-88a6-45c1caa3f277,########,20241001,GPS,GPS,Within 5m,WGS84,44.26263,-107.215,9167,feet,20201,20201,Bighorn National Forest,West Tensleep Lake,USFS,"Field just below second parking spot (near the bathroom), close by the lake encircled by trees",########,cnhp_guest7,########,cnhp_guest7,-107.215,44.26263
393,4865a721-8373-4fa5-b241-68cf26ec2096,########,20241001,GPS,GPS,Within 5m,WGS84,44.2688,-107.212,9164,feet,20201,20201,Bighorn National Forest,West Ten Sleep Lake,USFS,"About 0.25 miles down trail 063 from west ten sleep lake trailhead. Just after emerging from the trees at the north end of the lake, on the west side of the trail",########,cnhp_guest7,########,cnhp_guest7,-107.212,44.2688
394,6f6492ff-4393-4bf6-92c7-88113f3cb17f,########,20240825,GPS,GPS,Within 5m,WGS84,39.41526,-105.752,10010,feet,21211,21211,Pike and San Isabel National Forests,Kenosha Pass FR126.A,USFS,"From US 285 from Denver, go pasy Bailey to Kenosha Pass East, FR126. From parking lot, hike down 126.A to an aspen grove.",########,cnhp_guest7,########,cnhp_guest7,-105.752,39.41526
395,bbb242c3-9deb-4134-a2c8-80195a65b246,########,20241006,GPS,GPS,Within 5m,WGS84,39.35526,-105.25,7668,feet,21211,21211,Pike and San Isabel National Forests,Buffalo Creek/CT segment 2,USFS,"From 285/Pine Junction, go south 12 miles, passing Buffalo Creek. Access point is a small pullout off 126. Collection point to the west, off the Colorado Trail, segment 2.",########,cnhp_guest7,########,cnhp_guest7,-105.25,39.35526
396,97e664c3-9c3d-418f-8393-5f11e87f283f,########,20241006,GPS,GPS,Within 5m,WGS84,39.35562,-105.25,7640,feet,21211,21211,Pike and San Isabel National Forests,Buffalo Creek/CT Seg 2,USFS,"From 285/Pine Junction, go south 12 miles, passing Buffalo Creek. Access point is a small pullout off 126. Collection point to the west, off the Colorado Trail, segment 2.",########,cnhp_guest7,########,cnhp_guest7,-105.25,39.35562
397,107e19b7-36a2-4354-9e25-946a081aa274,########,20241006,GPS,GPS,Within 5m,WGS84,39.35532,-105.251,7670,feet,21211,21211,Pike and San Isabel National Forests,Buffalo creek/CT seg 2,USFS,"From 285/Pine Junction, go south 12 miles, passing Buffalo Creek. Access point is a small pullout off 126. Collection point to the west, off the Colorado Trail, segment 2.",########,cnhp_guest7,########,cnhp_guest7,-105.251,39.35532
398,f8e7af7b-49c3-4f29-a411-d60434b3db59,########,20241006,GPS,GPS,Within 5m,WGS84,39.35532,-105.251,7670,feet,21211,21211,Pike and San Isabel National Forests,Buffalo creek/CT seg 2,USFS,"From 285/Pine Junction, go south 12 miles, passing Buffalo Creek. Access point is a small pullout off 126. Collection point to the west, off the Colorado Trail, segment 2.",########,cnhp_guest7,########,cnhp_guest7,-105.251,39.35532
399,8091103e-941a-4395-acf8-5422afc7551b,########,20241001,GPS,GPS,Within 5m,WGS84,42.83005,-103.6,4070,feet,20702,20702,Nebraska National Forest,Hudson-Meng Bison Kill Bed,USFS,"From Crawford, head north on cr71, then turn w onto Toadstool Rd. Turn South onto Sand Creek Rd, and continue to the end of FS903. Site isassociated with the large drainage South and Eaast of the parking area.",########,cnhp_guest4,########,cnhp_guest4,-103.6,42.83005
400,d59da96b-a951-4e80-9b38-f7027cbc3eb8,########,20241002,GPS,GPS,Within 5m,WGS84,42.96702,-103.44,3951,feet,20702,20702,Nebraska National Forest,Wolf Butte,USFS,From Crawford go N on CR 2. Then turn E on FR 909. Travel for approx 3.75 miles. Site is on NE hillslope.,########,cnhp_guest4,########,cnhp_guest4,-103.44,42.96702
401,d3a73fe5-157d-477b-83bc-20817e3744c5,########,20241003,GPS,GPS,Within 5m,WGS84,42.68999,-103.576,4093,feet,20702,20702,Nebraska National Forest,South Fork Soldier Creek ,USFS,"From Crawford take hwy 20 W and turn NW onto Soldier Creek rd. Takeuntil end at Soldier Creek Campground and park.Hike approx. 3,000ft and plants wil be SE of trail.",########,cnhp_guest4,########,cnhp_guest4,-103.576,42.68999
402,eddca085-1c9a-4941-b695-d72ed455601f,########,20241004,GPS,GPS,Within 5m,WGS84,42.67967,-103.157,3919,feet,20702,20702,Nebraska National Forest,Roberts Tract Campground,USFS,"From Chadron, head W on hwy 385. Turn S onto Eleson Rd, then E onto Bethel Rd. Continue on FS 737 for 0.5 miles. Site is S of Rd.",########,cnhp_guest4,########,cnhp_guest4,-103.157,42.67967
403,a1a9b3c7-2dee-4b36-b3b5-c74652f7ceaf,########,20241005,GPS,GPS,Within 5m,WGS84,42.67793,-103.091,3886,feet,20702,20702,Nebraska National Forest,Coffee mill butte,USFS,"From Chadron take highway 20 W turn S onto deadhorse rd turn W onto FR 702. Travel approx 3,500 ft . Plant is on S side of rd.",########,cnhp_guest4,########,cnhp_guest4,-103.091,42.67793
404,dd181d94-b1e8-4bce-b582-0bff51b19c44,########,20241005,GPS,GPS,Within 5m,WGS84,42.71687,-103.037,4174,feet,20702,20702,Nebraska National Forest,Scenic Overlook,USFS,"From Chadron State Park, head east on Scenic Drive Rd for 2.9 miles. Stop where rd ends.",########,cnhp_guest4,########,cnhp_guest4,-103.037,42.71687
405,8aaecb5c-33cd-4b98-bd5e-b36d16fa7365,########,20241006,GPS,GPS,Within 5m,WGS84,42.75734,-102.996,3687,feet,20702,20702,Nebraska National Forest,Kings Canyon Rd,USFS,"From Chadron, head South on hwy 385, then turn E onto Kings Canyon Rd. Continue onto Spotted Tail Rd (FS733) for 0.1 miles. Site is SE of road at the elbow bend.",########,cnhp_guest4,########,cnhp_guest4,-102.996,42.75734
406,8fd7aea9-375b-4ebc-89c5-171103657c96,########,20241006,GPS,GPS,Within 5m,WGS84,42.70649,-103.029,4101,feet,20702,20702,Nebraska National Forest,FR 714 A,USFS,"From Chadron take hwy 385 S and turn W into Chadron State Park. Keep left around the loop and turn W onto FR 714 A at the top of loop. Continue for approx. 1250 ft and then park by satellite. Walk approx. 1,000 ft N, plants on both side of ridgeline.",########,cnhp_guest4,########,cnhp_guest4,-103.029,42.70649
407,b97f1aa4-701f-44df-beed-5064a2586c97,########,20241006,GPS,GPS,Within 5m,WGS84,42.74557,-102.962,3908,feet,20702,20702,Nebraska National Forest,FS718,USFS,"From Chadron, head S on hwy 385, then turn E onto Kjng Canyon Rd. Continue onto FS733, then 718. In 0.1 miles, the site will be N of the Rd.",########,cnhp_guest4,########,cnhp_guest4,-102.962,42.74557
408,7de79de6-f51f-431c-8720-34a3ae2d7027,########,20241006,GPS,GPS,Within 5m,WGS84,42.71266,-102.951,4123,feet,20702,20702,Nebraska National Forest,FS 723,USFS,"From Chadron, head south on hwy 385. Turn east onto kings canyon road and continue until fs 718. Head east on fs718 then turn east onto fs 723. Site is 0.1 miles down road and  south of road.",########,cnhp_guest4,########,cnhp_guest4,-102.951,42.71266
409,8861e52b-a711-414b-832a-793073f9d29e,########,20241006,GPS,GPS,Within 5m,WGS84,39.35526,-105.25,7668,feet,21211,21211,Pike and San Isabel National Forests,Buffalo Creek/CT segment 2,USFS,"From 285/Pine Junction, go south 12 miles, passing Buffalo Creek. Access point is a small pullout off 126. Collection point to the west, off the Colorado Trail, segment 2.",########,cnhp_guest7,########,cnhp_guest7,-105.25,39.35526
410,8ccb76ed-39c0-41ac-9529-c6c4cc6bc9dc,########,20241009,GPS,GPS,Within 5m,WGS84,44.26614,-107.281,9043,feet,20206,20206,Bighorn National Forest,Road 24,USFS,"Juction of 24 with 360 before the cow grate, in the hills and sagebrush areas either side of the road",########,cnhp_guest7,########,cnhp_guest7,-107.281,44.26614
411,dfc42d54-4440-4daa-8e3c-a9a45c952bdd,########,20241009,GPS,GPS,Within 5m,WGS84,44.22791,-107.302,8272,feet,20201,20201,Bighorn National Forest,"FS RD 24, above Soldier Creek",USFS,"About 1.5 miles north of jct with fs rd 408. Mostly in clearing on East side of road, and some roadside on West side",########,cnhp_guest7,########,cnhp_guest7,-107.302,44.22791
412,3bfe0b1f-23b0-45bb-aec7-8e4d55e8314b,########,20241017,GPS,GPS,Within 5m,WGS84,40.26989,-106.068,8750,feet,21008,21008,Arapaho and Roosevelt National Forests,Gravel Mtn Rd,USFS,"From Granby, take hwy 125 N then turn east on Gravel Mtn Rd/FR121.1.",########,cnhp_guest4,########,cnhp_guest4,-106.068,40.26989
413,1fa5b4f6-d6f0-4979-891f-367e42be3ee0,########,20241017,GPS,GPS,Within 5m,WGS84,40.40512,-106.628,9504,feet,20603,20603,Medicine Bow-Routt National Forest,Dumont Lake,USFS,"From Walden, take cr 14 south. Turn west hwy 40.  Take fr 315 north then go west onto fr 315.1A. Park at shelter. Site is on slopes east and west of shelter.",########,cnhp_guest4,########,cnhp_guest4,-106.628,40.40512
414,c6dec699-3871-4114-91ac-fb91f6ba45c5,########,20241018,GPS,GPS,Within 5m,WGS84,40.54662,-106.684,10325,feet,20603,20603,Medicine Bow-Routt National Forest,Summit Lake CG,USFS,"From Walden, take CO-14 SW for 11 miles, turn west onto CO rd 24. Continue onto FR 60. Turn north at summit lake campground and park.",########,cnhp_guest4,########,cnhp_guest4,-106.684,40.54662
415,3cb30365-4a27-427a-8ce3-600860a3d034,########,20241018,GPS,GPS,Within 5m,WGS84,40.54446,-106.687,10288,feet,20603,20603,Medicine Bow-Routt National Forest,Wyoming trail.,USFS,"From Walden, take CO-14 SW for 11 miles, turn west onto CO rd 24. Continue onto FR 60. Park at Wyoming trail. Walk approx. 400ft,, plants on both sides of trail.",########,cnhp_guest4,########,cnhp_guest4,-106.687,40.54446
416,ad51e8bd-d95f-4b5b-a950-842e9ead0763,########,20241018,GPS,GPS,Within 5m,WGS84,40.49634,-106.692,9876,feet,20603,20603,Medicine Bow-Routt National Forest,Fish Crwek Reservoir CG,USFS,"From Walden, head SW on hwy 14, then CR24. Continue onto FR60, then turn south onto FR310. Continue to Fish Creek Reservoir.Park at the reservoir, site is E of road. Deschampsia associated with floodplain.",########,cnhp_guest4,########,cnhp_guest4,-106.692,40.49634
417,760ad266-628b-48ce-8885-e7eb773714c9,########,20241018,GPS,GPS,Within 5m,WGS84,40.52885,-106.766,8717,feet,20603,20603,Medicine Bow-Routt National Forest,Dry Lake CG,USFS,"From Steamboat Springs, take CR 38 west. Continue west onto fr 60 for 3 miles. Site is slope on dispersed site on northeast side of road.",########,cnhp_guest4,########,cnhp_guest4,-106.766,40.52885
418,5f911ba1-6942-4eef-a248-ff1a7f61cd62,########,20241017,GPS,GPS,Within 5m,WGS84,40.25841,-106.061,9078,feet,21008,21008,Arapaho and Roosevelt National Forests,Little Gravel Mountain rd,USFS,"From Granby take hwy 125 N and turn E onto Gravel mountain rd/FR 121.1. Turn SE onto Little Gravel mountain rd/FR 190.1. Park approx. 2400ft, population is on N side of road.",########,cnhp_guest4,########,cnhp_guest4,-106.061,40.25841
419,81aad66b-7025-43a4-8bbf-028e87504bf7,########,20241004,GPS,GPS,Within 5m,WGS84,42.64103,-103.258,3963,feet,20702,20702,Nebraska National Forest,West Ash Creek,USFS,From Crawford take West ash road for 9.1 milew. Plants are on W / downhill side of rd.,########,cnhp_guest4,########,cnhp_guest4,-103.258,42.64103
420,2f834119-f329-4aeb-a180-189742b82286,########,20241005,GPS,GPS,Within 10m,WGS84,42.63965,-103.097,4280,feet,20702,20702,Nebraska National Forest,FR 702,USFS,"From Crawford take hwy 20 NE to West ash creek rd S then turn E onto Table rd then N onto McGannon rd. Turn N again onto FR 702. Site is approx. 2,800 ft down road on E side of road",########,cnhp_guest4,########,cnhp_guest4,-103.097,42.63965
421,4dcf22cf-4455-4cd5-8780-89996f434142,########,20241005,GPS,GPS,Within 5m,WGS84,42.72139,-103.015,3790,feet,20702,20702,Nebraska National Forest,739-A,USFS,"From Chadron, head south on US-385 S for 8.5 miles. Turn west onto CR 739.",########,cnhp_guest4,########,cnhp_guest4,-103.015,42.72139
422,2d167827-1911-474b-afc3-656ee84c3dd0,########,20241021,GPS,GPS,Within 5m,WGS84,44.15199,-107.191,8940,feet,20201,20201,Bighorn National Forest,James T Saban Lookout,USFS,At junction of fs 429 and fs 433. Southwest of the junction.,########,cnhp_guest7,########,cnhp_guest7,-107.191,44.15199
